#,Заказной код,Параметр:Заказной код:Подсоединение,Параметр:Заказной код:Давление,Параметр:Заказной код:Ду,,
,VBYX-15F-FN,"NPT 1/2""",420 бар,15мм,,
,VBYX-20F-FN,"NPT 3/4""",420 бар,20мм,,
,VBYX-25F-FN,"NPT 1""",420 бар,25мм,,
,VBYX-32F-FN,"NPT 1_1/4""",420 бар,32мм,,
,VBYX-40F-FN,"NPT 1_1/2""",420 бар,40мм,,
,VBYX-50F-FN,"NPT 2""",420 бар,50мм,,
