#,Заказной код,Параметр:Заказной код:Ду,Параметр:Заказной код:Подсоединение,Параметр:Заказной код:Давление,,
,VBZU-8-FN,8мм,NPT 1/4” внутр.,140 бар,,
,VBZU-10-FN,10мм,NPT 3/8” внутр.,140 бар,,
,VBZU-15-FN,15мм,NPT 1/2” внутр.,140 бар,,
,VBZU-20-FN,20мм,NPT 3/4” внутр.,140 бар,,
,VBZU-25-FN,25мм,NPT 1” внутр.,140 бар,,
,VBZU-32-FN,32мм,NPT 1-1/4” внутр.,140 бар,,
,VBZU-40-FN,40мм,NPT 1-1/2” внутр.,140 бар,,
,VBZU-50-FN,50мм,NPT 2” внутр.,140 бар,,
