"code","image_path"
"T-BAA-4-G-6N-75-A___C-S-1-100mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-125mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-150mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-175mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-200mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-225mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-250mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-275mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-300mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-325mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-350mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-375mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-400mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-425mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-450mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-475mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-500mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-525mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-550mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-575mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-600mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-625mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-650mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-675mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-1-700mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-100mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-125mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-150mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-175mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-200mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-225mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-250mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-275mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-300mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-325mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-350mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-375mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-400mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-425mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-450mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-475mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-500mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-525mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-550mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-575mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-600mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-625mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-650mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-675mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-A___C-S-2-700mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-100mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-125mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-150mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-175mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-200mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-225mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-250mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-275mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-300mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-325mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-350mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-375mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-400mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-425mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-450mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-475mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-500mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-525mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-550mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-575mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-600mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-625mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-650mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-675mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-1-700mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-100mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-125mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-150mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-175mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-200mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-225mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-250mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-275mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-300mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-325mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-350mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-375mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-400mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-425mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-450mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-475mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-500mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-525mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-550mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-575mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-600mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-625mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-650mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-675mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-B___C-S-2-700mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-100mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-125mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-150mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-175mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-200mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-225mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-250mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-275mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-300mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-325mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-350mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-375mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-400mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-425mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-450mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-475mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-500mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-525mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-550mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-575mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-600mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-625mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-650mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-675mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-1-700mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-100mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-125mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-150mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-175mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-200mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-225mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-250mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-275mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-300mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-325mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-350mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-375mm","assets/inventory/ay3.png"
"T-BAA-4-G-6N-75-C___C-S-2-400mm","assets/inventory/ay3.png"
