"code","image_path"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-G","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-G-MS1","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-G-MS2","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-G-MS11","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-G-MS12","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-G-MS21","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-G-MS22","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-G-MS3","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-L","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-L-MS1","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-L-MS2","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-L-MS11","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-L-MS12","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-L-MS21","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-L-MS22","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-1-__mm-L-MS3","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-2-__mm-G","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-2-__mm-G-MS1","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-2-__mm-G-MS2","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-2-__mm-G-MS11","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-2-__mm-G-MS12","assets/inventory/sh4-sh4.png"
"T-MAA-S-G-6N-100-B-__C-A-S-2-__mm-G-MS21","assets/inventory/sh4-sh4.png"
