"code","image_path"
"T-MBB-S-G-6N-100-K-__C-B-S-1-__mm-G-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-1-__mm-G-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-1-__mm-L-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-1-__mm-L-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-1-__mm-G-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-1-__mm-G-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-1-__mm-L-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-1-__mm-L-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-2-__mm-G-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-2-__mm-G-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-2-__mm-L-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-2-__mm-L-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-2-__mm-G-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-2-__mm-G-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-2-__mm-L-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-2-__mm-L-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-3-__mm-G-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-3-__mm-G-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-3-__mm-L-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-3-__mm-L-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-3-__mm-G-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-3-__mm-G-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-3-__mm-L-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-3-__mm-L-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-4-__mm-G-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-4-__mm-G-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-4-__mm-L-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-4-__mm-L-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-4-__mm-G-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-4-__mm-G-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-4-__mm-L-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-B-S-4-__mm-L-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-1-__mm-G-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-1-__mm-G-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-1-__mm-L-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-1-__mm-L-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-1-__mm-G-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-1-__mm-G-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-1-__mm-L-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-1-__mm-L-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-2-__mm-G-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-2-__mm-G-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-2-__mm-L-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-2-__mm-L-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-2-__mm-G-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-2-__mm-G-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-2-__mm-L-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-2-__mm-L-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-3-__mm-G-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-3-__mm-G-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-3-__mm-L-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-3-__mm-L-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-3-__mm-G-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-3-__mm-G-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-3-__mm-L-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-3-__mm-L-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-4-__mm-G-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-4-__mm-G-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-4-__mm-L-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-4-__mm-L-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-4-__mm-G-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-4-__mm-G-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-4-__mm-L-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-C-S-4-__mm-L-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-D-S-1-__mm-G-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-D-S-1-__mm-G-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-D-S-1-__mm-L-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-D-S-1-__mm-L-1000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-D-S-1-__mm-G-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-D-S-1-__mm-G-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-D-S-1-__mm-L-5000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-D-S-1-__mm-L-5000mm-2","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-D-S-2-__mm-G-1000mm-1","assets/inventory/sae4.png"
"T-MBB-S-G-6N-100-K-__C-D-S-2-__mm-G-1000mm-2","assets/inventory/sae4.png"
