"code","image_path"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-75mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-75mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-100mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-100mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-125mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-125mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-150mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-150mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-175mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-175mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-200mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-200mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-225mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-225mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-250mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-250mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-275mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-275mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-300mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-300mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-325mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-325mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-350mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-350mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-375mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-375mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-400mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-400mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-425mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-425mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-450mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-450mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-475mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-475mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-500mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-500mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-525mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-525mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-550mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-550mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-575mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-575mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-600mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-600mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-625mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-625mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-650mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-650mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-675mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-675mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-700mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-700mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-725mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-725mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-750mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-750mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-775mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-775mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-800mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-1-800mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-75mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-75mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-100mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-100mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-125mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-125mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-150mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-150mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-175mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-175mm-N","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-200mm-Y","assets/inventory/bst.png"
"BST-S1-1-A-No-Q=____mm-d=____mm-2-200mm-N","assets/inventory/bst.png"
