code;code_id;image_path
36587488;500594;assets/images/wika/111-26.png
36536445;500595;assets/images/wika/111-26.png
36527513;500596;assets/images/wika/111-26.png
36587489;500597;assets/images/wika/111-26.png
36587490;500598;assets/images/wika/111-26.png
36530223;500599;assets/images/wika/111-26.png
36587491;500600;assets/images/wika/111-26.png
36587492;500601;assets/images/wika/111-26.png
36587493;500602;/assets/inventory/default.png
36529176;500603;assets/images/wika/111-26.png
36587494;500604;assets/images/wika/111-26.png
36587495;500605;assets/images/wika/111-26.png
