code,image_path
UA-200-S-1-1-1-1,assets/inventory/ua.png
UA-200-S-1-1-1-2,assets/inventory/ua.png
UA-200-S-1-2-1-1,assets/inventory/ua.png
UA-200-S-1-2-1-2,assets/inventory/ua.png
UA-200-S-1-3-1-1,assets/inventory/ua.png
UA-200-S-1-3-1-2,assets/inventory/ua.png
UA-200-S-1-4-1-1,assets/inventory/ua.png
UA-200-S-1-4-1-2,assets/inventory/ua.png
UA-200-S-2-1-1-1,assets/inventory/ua.png
UA-200-S-2-1-1-2,assets/inventory/ua.png
UA-200-S-2-2-1-1,assets/inventory/ua.png
UA-200-S-2-2-1-2,assets/inventory/ua.png
UA-200-S-2-3-1-1,assets/inventory/ua.png
UA-200-S-2-3-1-2,assets/inventory/ua.png
UA-200-S-2-4-1-1,assets/inventory/ua.png
UA-200-S-2-4-1-2,assets/inventory/ua.png
UA-200-S-3-1-1-1,assets/inventory/ua.png
UA-200-S-3-1-1-2,assets/inventory/ua.png
UA-200-S-3-2-1-1,assets/inventory/ua.png
UA-200-S-3-2-1-2,assets/inventory/ua.png
UA-200-S-3-3-1-1,assets/inventory/ua.png
UA-200-S-3-3-1-2,assets/inventory/ua.png
UA-200-S-3-4-1-1,assets/inventory/ua.png
UA-200-S-3-4-1-2,assets/inventory/ua.png
UA-200-A-1-1-2-2,assets/inventory/ua.png
UA-200-A-1-2-2-2,assets/inventory/ua.png
UA-200-A-1-3-2-2,assets/inventory/ua.png
UA-200-A-1-4-2-2,assets/inventory/ua.png
UA-200-A-2-1-2-2,assets/inventory/ua.png
UA-200-A-2-2-2-2,assets/inventory/ua.png
UA-200-A-2-3-2-2,assets/inventory/ua.png
UA-200-A-2-4-2-2,assets/inventory/ua.png
UA-200-A-3-1-2-2,assets/inventory/ua.png
UA-200-A-3-2-2-2,assets/inventory/ua.png
UA-200-A-3-3-2-2,assets/inventory/ua.png
UA-200-A-3-4-2-2,assets/inventory/ua.png
UA-300-S-1-1-1-1,assets/inventory/ua.png
UA-300-S-1-1-1-2,assets/inventory/ua.png
UA-300-S-1-2-1-1,assets/inventory/ua.png
UA-300-S-1-2-1-2,assets/inventory/ua.png
UA-300-S-1-3-1-1,assets/inventory/ua.png
UA-300-S-1-3-1-2,assets/inventory/ua.png
UA-300-S-1-4-1-1,assets/inventory/ua.png
UA-300-S-1-4-1-2,assets/inventory/ua.png
UA-300-S-2-1-1-1,assets/inventory/ua.png
UA-300-S-2-1-1-2,assets/inventory/ua.png
UA-300-S-2-2-1-1,assets/inventory/ua.png
UA-300-S-2-2-1-2,assets/inventory/ua.png
UA-300-S-2-3-1-1,assets/inventory/ua.png
UA-300-S-2-3-1-2,assets/inventory/ua.png
UA-300-S-2-4-1-1,assets/inventory/ua.png
UA-300-S-2-4-1-2,assets/inventory/ua.png
UA-300-S-3-1-1-1,assets/inventory/ua.png
