"code","image_path"
"RCH-1-A-1-A-4-A-PT100-S-1-300mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-300mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-300mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-300mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-550mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-550mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-550mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-550mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-800mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-800mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-800mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-800mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-1050mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-1050mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-1050mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-S-1-1050mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-300mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-300mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-300mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-300mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-550mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-550mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-550mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-550mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-800mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-800mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-800mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-800mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-1050mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-1050mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-1050mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-4-A-PT100-D-1-1050mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-300mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-300mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-300mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-300mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-550mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-550mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-550mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-550mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-800mm-1","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-800mm-2","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-800mm-3","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-800mm-5","assets/inventory/RCH-type.png"
"RCH-1-A-1-A-5-A-PT100-S-1-1050mm-1","assets/inventory/RCH-type.png"
