code,image_path
TMFC-00-A-1-W-1-A-1,assets/images/tmfc-monitor.png
TMFC-01-A-1-W-1-A-1,assets/images/tmfc-monitor.png
TMFC-02-A-1-W-1-A-1,assets/images/tmfc-monitor.png
TMFC-00-A-1-W-1-A-2,assets/images/tmfc-monitor.png
TMFC-01-A-1-W-1-A-2,assets/images/tmfc-monitor.png
TMFC-02-A-1-W-1-A-2,assets/images/tmfc-monitor.png
TMFC-00-A-1-W-1-B-1,assets/images/tmfc-monitor.png
TMFC-01-A-1-W-1-B-1,assets/images/tmfc-monitor.png
TMFC-02-A-1-W-1-B-1,assets/images/tmfc-monitor.png
TMFC-00-A-1-W-1-B-2,assets/images/tmfc-monitor.png
TMFC-01-A-1-W-1-B-2,assets/images/tmfc-monitor.png
TMFC-02-A-1-W-1-B-2,assets/images/tmfc-monitor.png
TMFC-00-A-1-W-2-A-1,assets/images/tmfc-monitor.png
TMFC-01-A-1-W-2-A-1,assets/images/tmfc-monitor.png
TMFC-02-A-1-W-2-A-1,assets/images/tmfc-monitor.png
TMFC-00-A-1-W-2-A-2,assets/images/tmfc-monitor.png
TMFC-01-A-1-W-2-A-2,assets/images/tmfc-monitor.png
TMFC-02-A-1-W-2-A-2,assets/images/tmfc-monitor.png
TMFC-00-A-1-W-2-B-1,assets/images/tmfc-monitor.png
TMFC-01-A-1-W-2-B-1,assets/images/tmfc-monitor.png
TMFC-02-A-1-W-2-B-1,assets/images/tmfc-monitor.png
TMFC-00-A-1-W-2-B-2,assets/images/tmfc-monitor.png
TMFC-01-A-1-W-2-B-2,assets/images/tmfc-monitor.png
TMFC-02-A-1-W-2-B-2,assets/images/tmfc-monitor.png
TMFC-00-A-1-B-1-A-1,assets/images/tmfc-monitor.png
TMFC-01-A-1-B-1-A-1,assets/images/tmfc-monitor.png
TMFC-02-A-1-B-1-A-1,assets/images/tmfc-monitor.png
TMFC-00-A-1-B-1-A-2,assets/images/tmfc-monitor.png
TMFC-01-A-1-B-1-A-2,assets/images/tmfc-monitor.png
TMFC-02-A-1-B-1-A-2,assets/images/tmfc-monitor.png
TMFC-00-A-1-B-1-B-1,assets/images/tmfc-monitor.png
TMFC-01-A-1-B-1-B-1,assets/images/tmfc-monitor.png
TMFC-02-A-1-B-1-B-1,assets/images/tmfc-monitor.png
TMFC-00-A-1-B-1-B-2,assets/images/tmfc-monitor.png
TMFC-01-A-1-B-1-B-2,assets/images/tmfc-monitor.png
TMFC-02-A-1-B-1-B-2,assets/images/tmfc-monitor.png
TMFC-00-A-1-B-2-A-1,assets/images/tmfc-monitor.png
TMFC-01-A-1-B-2-A-1,assets/images/tmfc-monitor.png
TMFC-02-A-1-B-2-A-1,assets/images/tmfc-monitor.png
TMFC-00-A-1-B-2-A-2,assets/images/tmfc-monitor.png
TMFC-01-A-1-B-2-A-2,assets/images/tmfc-monitor.png
TMFC-02-A-1-B-2-A-2,assets/images/tmfc-monitor.png
TMFC-00-A-1-B-2-B-1,assets/images/tmfc-monitor.png
TMFC-01-A-1-B-2-B-1,assets/images/tmfc-monitor.png
TMFC-02-A-1-B-2-B-1,assets/images/tmfc-monitor.png
TMFC-00-A-1-B-2-B-2,assets/images/tmfc-monitor.png
TMFC-01-A-1-B-2-B-2,assets/images/tmfc-monitor.png
TMFC-02-A-1-B-2-B-2,assets/images/tmfc-monitor.png
TMFC-00-A-1-0-1-A-1,assets/images/tmfc-none.png
TMFC-01-A-1-0-1-A-1,assets/images/tmfc-none.png
TMFC-02-A-1-0-1-A-1,assets/images/tmfc-none.png
TMFC-00-A-1-0-1-A-2,assets/images/tmfc-none.png
TMFC-01-A-1-0-1-A-2,assets/images/tmfc-none.png
TMFC-02-A-1-0-1-A-2,assets/images/tmfc-none.png
TMFC-00-A-1-0-1-B-1,assets/images/tmfc-none.png
TMFC-01-A-1-0-1-B-1,assets/images/tmfc-none.png
TMFC-02-A-1-0-1-B-1,assets/images/tmfc-none.png
TMFC-00-A-1-0-1-B-2,assets/images/tmfc-none.png
TMFC-01-A-1-0-1-B-2,assets/images/tmfc-none.png
TMFC-02-A-1-0-1-B-2,assets/images/tmfc-none.png
TMFC-00-A-1-0-2-A-1,assets/images/tmfc-none.png
TMFC-01-A-1-0-2-A-1,assets/images/tmfc-none.png
TMFC-02-A-1-0-2-A-1,assets/images/tmfc-none.png
TMFC-00-A-1-0-2-A-2,assets/images/tmfc-none.png
TMFC-01-A-1-0-2-A-2,assets/images/tmfc-none.png
TMFC-02-A-1-0-2-A-2,assets/images/tmfc-none.png
TMFC-00-A-1-0-2-B-1,assets/images/tmfc-none.png
TMFC-01-A-1-0-2-B-1,assets/images/tmfc-none.png
TMFC-02-A-1-0-2-B-1,assets/images/tmfc-none.png
TMFC-00-A-1-0-2-B-2,assets/images/tmfc-none.png
TMFC-01-A-1-0-2-B-2,assets/images/tmfc-none.png
TMFC-02-A-1-0-2-B-2,assets/images/tmfc-none.png
