#,Заказной код,Параметр:Заказной код:Номинальный размер пор
,FI1-SE-05,0.5 микрон
,FI1-SE-2,2 микрона
,FI1-SE-7,7 микрон
,FI1-SE-15,15 микрон
,FI1-SE-60,60 микрон
,FI1-SE-90,90 микрон
,FI2-SE-05,0.5 микрон
,FI2-SE-2,2 микрона
,FI2-SE-7,7 микрон
,FI2-SE-15,15 микрон
,FI2-SE-60,60 микрон
,FI2-SE-90,90 микрон
,FI3-SE-05,0.5 микрон
,FI3-SE-2,2 микрона
,FI3-SE-7,7 микрон
,FI3-SE-15,15 микрон
,FI3-SE-60,60 микрон
,FI3-SE-90,90 микрон
