#,Заказной код,Параметр:Заказной код:Описание и емкость по удаляемым примесям
,COBT1001,от влаги
,COBT1002,от кислорода
,COBT1003,от углеводородов
,COBT1004,от кислорода/влаги
,COBT1005,азота от кислорода/влаги/углеводородов
,COBT1006,гелия от кислорода/влаги/углеводородов
,COBT1007,от влаги/углеводородов
,COBT1008,водорода от кислорода/влаги/углеводорода
,COBT1009,от углекислоты
,COBT1010,от углекислоты/влаги
