pagetitle,15;16;17;60;82;84;85;6
"UA-200-S-2-3-1-2";"";"G 1/4";"±100 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-200-S-2-4-1-1";"";"G 1/4";"±100 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-200-S-2-4-1-2";"";"G 1/4";"±100 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-200-S-3-1-1-1";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-200-S-3-1-1-2";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-200-S-3-2-1-1";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-200-S-3-2-1-2";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-200-S-3-3-1-1";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-200-S-3-3-1-2";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-200-S-3-4-1-1";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-200-S-3-4-1-2";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-200-A-1-1-2-2";"";"NPT 1/4";"±100 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-1-2-2-2";"";"NPT 1/4";"±100 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-1-3-2-2";"";"NPT 1/4";"±100 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-1-4-2-2";"";"NPT 1/4";"±100 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-2-1-2-2";"";"G 1/4";"±100 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-2-2-2-2";"";"G 1/4";"±100 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-2-3-2-2";"";"G 1/4";"±100 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-2-4-2-2";"";"G 1/4";"±100 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-3-1-2-2";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-3-2-2-2";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-3-3-2-2";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-200-A-3-4-2-2";"";"Нет (для серии UC)";"±100 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-S-1-1-1-1";"";"NPT 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-1-1-1-2";"";"NPT 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-1-2-1-1";"";"NPT 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-1-2-1-2";"";"NPT 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-1-3-1-1";"";"NPT 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-1-3-1-2";"";"NPT 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-1-4-1-1";"";"NPT 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-1-4-1-2";"";"NPT 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-2-1-1-1";"";"G 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-2-1-1-2";"";"G 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-2-2-1-1";"";"G 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-2-2-1-2";"";"G 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-2-3-1-1";"";"G 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-2-3-1-2";"";"G 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-2-4-1-1";"";"G 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-2-4-1-2";"";"G 1/4";"±150 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-3-1-1-1";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-3-1-1-2";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-3-2-1-1";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-3-2-1-2";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-3-3-1-1";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-3-3-1-2";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-S-3-4-1-1";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-300-S-3-4-1-2";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-300-A-1-1-2-2";"";"NPT 1/4";"±150 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-1-2-2-2";"";"NPT 1/4";"±150 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-1-3-2-2";"";"NPT 1/4";"±150 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-1-4-2-2";"";"NPT 1/4";"±150 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-2-1-2-2";"";"G 1/4";"±150 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-2-2-2-2";"";"G 1/4";"±150 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-2-3-2-2";"";"G 1/4";"±150 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-2-4-2-2";"";"G 1/4";"±150 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-3-1-2-2";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-3-2-2-2";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-3-3-2-2";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-300-A-3-4-2-2";"";"Нет (для серии UC)";"±150 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-S-1-1-1-1";"";"NPT 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-1-1-1-2";"";"NPT 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-1-2-1-1";"";"NPT 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-1-2-1-2";"";"NPT 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-1-3-1-1";"";"NPT 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-1-3-1-2";"";"NPT 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-1-4-1-1";"";"NPT 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-1-4-1-2";"";"NPT 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-2-1-1-1";"";"G 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-2-1-1-2";"";"G 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-2-2-1-1";"";"G 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-2-2-1-2";"";"G 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-2-3-1-1";"";"G 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-2-3-1-2";"";"G 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-2-4-1-1";"";"G 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-2-4-1-2";"";"G 1/4";"±200 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-3-1-1-1";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-3-1-1-2";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-3-2-1-1";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-3-2-1-2";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-3-3-1-1";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-3-3-1-2";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-S-3-4-1-1";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-400-S-3-4-1-2";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-400-A-1-1-2-2";"";"NPT 1/4";"±200 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-1-2-2-2";"";"NPT 1/4";"±200 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-1-3-2-2";"";"NPT 1/4";"±200 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-1-4-2-2";"";"NPT 1/4";"±200 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-2-1-2-2";"";"G 1/4";"±200 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-2-2-2-2";"";"G 1/4";"±200 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-2-3-2-2";"";"G 1/4";"±200 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-2-4-2-2";"";"G 1/4";"±200 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-3-1-2-2";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-3-2-2-2";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-3-3-2-2";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-400-A-3-4-2-2";"";"Нет (для серии UC)";"±200 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-S-1-1-1-1";"";"NPT 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-1-1-1-2";"";"NPT 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-1-2-1-1";"";"NPT 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-1-2-1-2";"";"NPT 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-1-3-1-1";"";"NPT 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-1-3-1-2";"";"NPT 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-1-4-1-1";"";"NPT 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-1-4-1-2";"";"NPT 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-2-1-1-1";"";"G 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-2-1-1-2";"";"G 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-2-2-1-1";"";"G 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-2-2-1-2";"";"G 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-2-3-1-1";"";"G 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-2-3-1-2";"";"G 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-2-4-1-1";"";"G 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-2-4-1-2";"";"G 1/4";"±250 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-3-1-1-1";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-3-1-1-2";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-3-2-1-1";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-3-2-1-2";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-3-3-1-1";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-3-3-1-2";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-S-3-4-1-1";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-500-S-3-4-1-2";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-500-A-1-1-2-2";"";"NPT 1/4";"±250 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-1-2-2-2";"";"NPT 1/4";"±250 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-1-3-2-2";"";"NPT 1/4";"±250 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-1-4-2-2";"";"NPT 1/4";"±250 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-2-1-2-2";"";"G 1/4";"±250 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-2-2-2-2";"";"G 1/4";"±250 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-2-3-2-2";"";"G 1/4";"±250 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-2-4-2-2";"";"G 1/4";"±250 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-3-1-2-2";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-3-2-2-2";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-3-3-2-2";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Алюминий";"Тефлон";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-500-A-3-4-2-2";"";"Нет (для серии UC)";"±250 мм.водяного столба";"Алюминий";"Нет (для серии UC)";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-600-S-1-1-1-1";"";"NPT 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-1-1-1-2";"";"NPT 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-1-2-1-1";"";"NPT 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-1-2-1-2";"";"NPT 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-1-3-1-1";"";"NPT 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-1-3-1-2";"";"NPT 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-1-4-1-1";"";"NPT 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-1-4-1-2";"";"NPT 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-2-1-1-1";"";"G 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-2-1-1-2";"";"G 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-2-2-1-1";"";"G 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-2-2-1-2";"";"G 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-2-3-1-1";"";"G 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-2-3-1-2";"";"G 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-2-4-1-1";"";"G 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-2-4-1-2";"";"G 1/4";"±300 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-3-1-1-1";"";"Нет (для серии UC)";"±300 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-3-1-1-2";"";"Нет (для серии UC)";"±300 мм.водяного столба";"Нержавеющая сталь";"NBR";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-3-2-1-1";"";"Нет (для серии UC)";"±300 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-3-2-1-2";"";"Нет (для серии UC)";"±300 мм.водяного столба";"Нержавеющая сталь";"Витон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-3-3-1-1";"";"Нет (для серии UC)";"±300 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-3-3-1-2";"";"Нет (для серии UC)";"±300 мм.водяного столба";"Нержавеющая сталь";"Тефлон";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-S-3-4-1-1";"";"Нет (для серии UC)";"±300 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"SS304";"assets/images/ua.png";
"UA-600-S-3-4-1-2";"";"Нет (для серии UC)";"±300 мм.водяного столба";"Нержавеющая сталь";"Нет (для серии UC)";"SS304";"Алюминий";"assets/images/ua.png";
"UA-600-A-1-1-2-2";"";"NPT 1/4";"±300 мм.водяного столба";"Алюминий";"NBR";"Алюминий";"Алюминий";"assets/images/ua.png";
"UA-600-A-1-2-2-2";"";"NPT 1/4";"±300 мм.водяного столба";"Алюминий";"Витон";"Алюминий";"Алюминий";"assets/images/ua.png";
