#,Заказной код,Параметр:Заказной код:Размер трубки O.D.
,CT-LF4P,"1/4"""
,CT-LF6P,"3/8"""
,CT-LF9P,"9/16"""
,CT-HF4P,"1/4"""
,CT-HF6P,"3/8"""
,CT-HF9P,"9/16"""
