#,Заказной код,Параметр:Заказной код:Размер трубки O.D.
,CT-MLF4,"1/4"""
,CT-MLF6,"3/8"""
,CT-MLF9,"9/16"""
,CT-MHF4,"1/4"""
,CT-MHF6,"3/8"""
,CT-MHF9,"9/16"""
