#,Заказной код,Параметр:Заказной код:Размер трубки O.D.
,CT-MLF4P,"1/4"""
,CT-MLF6P,"3/8"""
,CT-MLF9P,"9/16"""
,CT-MHF4P,"1/4"""
,CT-MHF6P,"3/8"""
,CT-MHF9P,"9/16"""
