#,Заказной код,Параметр:Заказной код:Размер,Параметр:Заказной код:Материал,,
,TL-6.35x0.89mm-S316/316L-EP(Korea),6.35x0.89mm,S316/316L,,
,TL-9.53x0.89mm-S316/316L-EP(Korea),"9,53x0.89mm",S316/316L,,
,TL-12.7x1.24mm-S316/316L-EP(Korea),12.7x1.24mm,S316/316L,,
,TL-19.05x1.24mm-S316/316L-EP(Korea),"19,05x1.24mm",S316/316L,,
,TL-19.05x1.65mm-S316/316L-EP(Korea),19.05x1.65mm,S316/316L,,
,TL-25.4x1.65mm-S316/316L-EP(Korea),25.4x1.65mm,S316/316L,,
