code;value;count;currency
CPR-2-1;22.26;0;$
CPR-2-1-BRAS;0;0;$
CPR-2-1-STEL;0;0;$
CPR-4-1;34.41;0;$
CPR-4-1-BRAS;0;0;$
CPR-4-1-STEL;0;0;$
CPR-4-2;14.8;22;$
CPR-4-2-BRAS;0;0;$
CPR-4-2-STEL;0;0;$
CPR-6-2;18.09;0;$
CPR-6-2-BRAS;0;0;$
CPR-6-2-STEL;0;0;$
CPR-6-4;8.48;8;$
CPR-6-4-BRAS;0;0;$
CPR-6-4-STEL;0;0;$
CPR-8-4;14.42;15;$
CPR-8-4-BRAS;0;0;$
CPR-8-4-STEL;0;0;$
CPR-8-6;14.42;36;$
CPR-8-6-BRAS;0;0;$
CPR-8-6-STEL;0;0;$
CPR-12-8;20.87;0;$
CPR-12-8-BRAS;0;0;$
CPR-12-8-STEL;0;0;$
CPR-4-6M;14.75;119;$
CPR-4-6M-BRAS;0;0;$
CPR-4-6M-STEL;0;0;$
CPR-8-12M;0;0;$
CPR-8-12M-BRAS;0;0;$
CPR-8-12M-STEL;0;0;$
