code;value;count;currency
DF-2-S(001)-A-1-B-1;337.5;0;$
DF-2-S(002)-A-1-B-1;337.5;0;$
DF-2-S(003)-A-1-B-1;337.5;0;$
DF-2-S(004)-A-1-B-1;337.5;0;$
DF-2-S(005)-A-1-B-1;337.5;0;$
DF-2-S(006)-A-1-B-1;337.5;0;$
DF-2-S(007)-A-1-B-1;337.5;0;$
DF-2-S(008)-A-1-B-1;337.5;0;$
DF-2-S(009)-A-1-B-1;337.5;0;$
DF-2-S(010)-A-1-B-1;337.5;0;$
DF-2-S(011)-A-1-B-1;337.5;0;$
DF-2-S(012)-A-1-B-1;337.5;0;$
DF-2-S(013)-A-1-B-1;337.5;0;$
DF-2-S(014)-A-1-B-1;337.5;0;$
DF-2-S(015)-A-1-B-1;337.5;0;$
DF-2-S(016)-A-1-B-1;337.5;0;$
DF-2-S(017)-A-1-B-1;337.5;0;$
DF-2-S(018)-A-1-B-1;337.5;0;$
DF-2-S(019)-A-1-B-1;337.5;0;$
DF-2-S(020)-A-1-B-1;337.5;0;$
DF-2-S(021)-A-1-B-1;337.5;0;$
DF-2-S(023)-A-1-B-1;337.5;0;$
DF-2-S(024)-A-1-B-1;337.5;0;$
DF-2-S(025)-A-1-B-1;337.5;0;$
