code;value;count;currency
H-SNR-4-2N;5.44;19;$
H-SNR-4-2N-STEL;0;0;$
H-SNR-4-2N-BRAS;0;0;$
H-SNR-6-2N;7.21;0;$
H-SNR-6-2N-STEL;0;0;$
H-SNR-6-2N-BRAS;0;0;$
H-SNR-6-4N;7.84;38;$
H-SNR-6-4N-STEL;0;0;$
H-SNR-6-4N-BRAS;0;0;$
H-SNR-8-2N;11.39;16;$
H-SNR-8-2N-STEL;0;0;$
H-SNR-8-2N-BRAS;0;0;$
H-SNR-8-4N;9.36;46;$
H-SNR-8-4N-STEL;0;0;$
H-SNR-8-4N-BRAS;0;0;$
H-SNR-8-6N;10.5;13;$
H-SNR-8-6N-STEL;0;0;$
H-SNR-8-6N-BRAS;0;0;$
H-SNR-12-4N;12.65;32;$
H-SNR-12-4N-STEL;0;0;$
H-SNR-12-4N-BRAS;0;0;$
H-SNR-12-8N;15.18;16;$
H-SNR-12-8N-STEL;0;0;$
H-SNR-12-8N-BRAS;0;0;$
H-SNR-16-4N;19.73;0;$
H-SNR-16-4N-STEL;0;0;$
H-SNR-16-4N-BRAS;0;0;$
H-SNR-16-8N;21.25;28;$
H-SNR-16-8N-STEL;0;0;$
H-SNR-16-8N-BRAS;0;0;$
H-SNR-16-12N;25.43;12;$
H-SNR-16-12N-STEL;0;0;$
H-SNR-16-12N-BRAS;0;0;$
