code;value;count;currency
DL-06L;16.5;44;$
DL-06L-STEL;0;75;$
DL-06L-BRAS;0;0;$
DL-08L;17.33;68;$
DL-08L-STEL;0;0;$
DL-08L-BRAS;0;0;$
DL-10L;18.7;6;$
DL-10L-STEL;0;0;$
DL-10L-BRAS;0;0;$
DL-12L;22.55;129;$
DL-12L-STEL;0;0;$
DL-12L-BRAS;0;0;$
DL-15L;31.63;16;$
DL-15L-STEL;0;0;$
DL-15L-BRAS;0;0;$
DL-18L;39.33;148;$
DL-18L-STEL;0;0;$
DL-18L-BRAS;0;0;$
DL-22L;73.43;239;$
DL-22L-STEL;0;0;$
DL-22L-BRAS;0;0;$
DL-28L;113.03;0;$
DL-28L-STEL;0;0;$
DL-28L-BRAS;0;0;$
DL-35L;171.88;0;$
DL-35L-STEL;0;0;$
DL-35L-BRAS;0;0;$
DL-42L;297.83;9;$
DL-42L-STEL;0;0;$
DL-42L-BRAS;0;0;$
