code;value;count;currency
T-1/16x0.014-316L-coil;22.2;0;€
T-1/16x0.02-316L-coil;22.8;40;€
T-1/8x0.016-316L-coil;16.24;0;€
T-1/8x0.02-316L-coil;11.6;0;€
T-1/8x0.028-316L-coil;13.44;0;€
T-1/8x0.035-316L-coil;27;0;€
T-1/4x0.035-316L;6.28;0;€
T-1/4x0.035-316L-coil;10.5;0;€
T-1/4x0.048-316L;11.3;0;€
T-1/4x0.065-316L;10.84;0;€
T-3/8x0.035-316L;10.1;0;€
T-3/8x0.035-316L-coil;20.32;0;€
T-3/8x0.049-316L;11.06;0;€
T-3/8x0.065-316L;10.58;30;€
T-1/2x0.035-316L;12.1;0;€
T-1/2x0.048-316L;14.2;0;€
T-1/2x0.065-316L;15.3;0;€
T-1/2x0.083-316L;14.8;0;€
T-3/4x0.065-316L;21.2;0;€
T-3/4x0.08-316L;17.14;0;€
T-1x0.065-316L;24.68;0;€
T-1x0.104-316L;31.02;0;€
T-1x0.104-316L-unpolished;23.1;0;€
T-1x0.125-316L;32.3;0;€
T-1/4x0.049-316L-coil;11.3;0;€
T-1/8x0.035-316L;13.5;0;€
