code;value;count;currency
H-MFAC-2-4N;7.97;128;$
H-MFAC-2-4N-BRAS;0;0;$
H-MFAC-2-4N-STEL;0;0;$
H-MFAC-2-6N;12.14;0;$
H-MFAC-2-6N-BRAS;0;0;$
H-MFAC-2-6N-STEL;0;0;$
H-MFAC-4-6N;11.39;0;$
H-MFAC-4-6N-BRAS;0;0;$
H-MFAC-4-6N-STEL;0;0;$
H-MFAC-2-8N;20.62;30;$
H-MFAC-2-8N-BRAS;0;0;$
H-MFAC-2-8N-STEL;0;0;$
H-MFAC-4-8N;17.2;37;$
H-MFAC-4-8N-BRAS;0;60;$
H-MFAC-4-8N-STEL;0;0;$
H-MFAC-6-8N;16.7;0;$
H-MFAC-6-8N-BRAS;0;0;$
H-MFAC-6-8N-STEL;0;0;$
H-MFAC-4-12N;30.36;3;$
H-MFAC-4-12N-BRAS;0;0;$
H-MFAC-4-12N-STEL;0;0;$
H-MFAC-6-12N;29.98;0;$
H-MFAC-6-12N-BRAS;0;0;$
H-MFAC-6-12N-STEL;0;0;$
H-MFAC-8-12N;23.91;12;$
H-MFAC-8-12N-BRAS;0;0;$
H-MFAC-8-12N-STEL;0;0;$
H-MFAC-4-16N;45.03;0;$
H-MFAC-4-16N-BRAS;0;0;$
H-MFAC-4-16N-STEL;0;0;$
H-MFAC-12-16N;37.06;2;$
H-MFAC-12-16N-BRAS;0;0;$
H-MFAC-12-16N-STEL;0;0;$
H-MFAC-8-16N;44.28;8;$
H-MFAC-8-16N-BRAS;0;0;$
H-MFAC-8-16N-STEL;0;0;$
