code;value;count;currency
612-20-160-600-0m;0;0;€
612-20-160-400-0m;0;0;€
612-20-160-250-0m;0;0;€
612-20-160-160-0m;0;0;€
612-20-160-100-0m;0;0;€
612-20-160-60-0m;0;0;€
612-20-160-40-0m;0;0;€
612-20-160-25-0m;0;0;€
612-20-160-16-0m;0;0;€
612-20-160-10-0m;0;0;€
612-20-160-6-0m;0;0;€
612-20-160-0-6m;0;0;€
612-20-160-0-10m;0;0;€
612-20-160-0-16m;0;0;€
612-20-160-0-25m;0;0;€
612-20-160-0-40m;0;0;€
612-20-160-0-60m;0;0;€
612-20-160-0-100m;0;0;€
612-20-160-0-160m;0;0;€
612-20-160-0-250m;0;0;€
612-20-160-0-400m;0;0;€
612-20-160-0-600m;0;0;€
612-20-160-600-0m-b;0;0;€
612-20-160-400-0m-b;0;0;€
612-20-160-250-0m-b;0;0;€
612-20-160-160-0m-b;0;0;€
612-20-160-100-0m-b;0;0;€
612-20-160-60-0m-b;0;0;€
612-20-160-40-0m-b;0;0;€
612-20-160-25-0m-b;0;0;€
612-20-160-16-0m-b;0;0;€
612-20-160-10-0m-b;0;0;€
612-20-160-6-0m-b;0;0;€
612-20-160-0-6m-b;0;0;€
612-20-160-0-10m-b;0;0;€
612-20-160-0-16m-b;0;0;€
612-20-160-0-25m-b;0;0;€
612-20-160-0-40m-b;0;0;€
612-20-160-0-60m-b;0;0;€
612-20-160-0-100m-b;0;0;€
612-20-160-0-160m-b;0;0;€
612-20-160-0-250m-b;0;0;€
612-20-160-0-400m-b;0;0;€
612-20-160-0-600m-b;0;0;€
612-20-160-600-0m-8N;0;0;€
612-20-160-400-0m-8N;0;0;€
612-20-160-250-0m-8N;0;0;€
612-20-160-160-0m-8N;0;0;€
612-20-160-100-0m-8N;0;0;€
612-20-160-60-0m-8N;0;0;€
612-20-160-40-0m-8N;0;0;€
612-20-160-25-0m-8N;0;0;€
612-20-160-16-0m-8N;0;0;€
612-20-160-10-0m-8N;0;0;€
612-20-160-6-0m-8N;0;0;€
612-20-160-0-6m-8N;0;0;€
612-20-160-0-10m-8N;0;0;€
612-20-160-0-16m-8N;0;0;€
612-20-160-0-25m-8N;0;0;€
612-20-160-0-40m-8N;0;0;€
612-20-160-0-60m-8N;0;0;€
612-20-160-0-100m-8N;0;0;€
612-20-160-0-160m-8N;0;0;€
612-20-160-0-250m-8N;0;0;€
612-20-160-0-400m-8N;0;0;€
612-20-160-0-600m-8N;0;0;€
612-20-160-600-0m-b-8N;0;0;€
612-20-160-400-0m-b-8N;0;0;€
612-20-160-250-0m-b-8N;0;0;€
612-20-160-160-0m-b-8N;0;0;€
612-20-160-100-0m-b-8N;0;0;€
612-20-160-60-0m-b-8N;0;0;€
612-20-160-40-0m-b-8N;0;0;€
612-20-160-25-0m-b-8N;0;0;€
612-20-160-16-0m-b-8N;0;0;€
612-20-160-10-0m-b-8N;0;0;€
612-20-160-6-0m-b-8N;0;0;€
612-20-160-0-6m-b-8N;0;0;€
612-20-160-0-10m-b-8N;0;0;€
612-20-160-0-16m-b-8N;0;0;€
612-20-160-0-25m-b-8N;0;0;€
612-20-160-0-40m-b-8N;0;0;€
612-20-160-0-60m-b-8N;0;0;€
612-20-160-0-100m-b-8N;0;0;€
612-20-160-0-160m-b-8N;0;0;€
612-20-160-0-250m-b-8N;0;0;€
612-20-160-0-400m-b-8N;0;0;€
612-20-160-0-600m-b-8N;0;0;€
