code;value;count;currency
CBR-2-2;22.39;0;$
CBR-2-2-BRAS;0;0;$
CBR-2-2-STEL;0;0;$
CBR-4-4;16.57;10;$
CBR-4-4-BRAS;0;0;$
CBR-4-4-STEL;0;0;$
CBR-6-6;23.28;0;$
CBR-6-6-BRAS;0;0;$
CBR-6-6-STEL;0;0;$
CBR-8-8;29.47;0;$
CBR-8-8-BRAS;0;0;$
CBR-8-8-STEL;0;0;$
