code;value;count;currency
H-MFAH-4N-8G;13.55;123;$
H-MFAH-4N-8G-BRAS;0;0;$
H-MFAH-4N-8G-STEL;0;0;$
H-MFAH-8N-4G;11.13;10;$
H-MFAH-8N-4G-BRAS;0;0;$
H-MFAH-8N-4G-STEL;0;0;$
H-MFAH-8N-6G;14.47;0;$
H-MFAH-8N-6G-BRAS;0;0;$
H-MFAH-8N-6G-STEL;0;0;$
H-MFAH-4NG;7.93;176;$
H-MFAH-4NG-BRAS;0;0;$
H-MFAH-4NG-STEL;0;0;$
H-MFAH-8NG;20.73;285;$
H-MFAH-8NG-BRAS;0;18;$
H-MFAH-8NG-STEL;0;0;$
H-MFAH-4N-M20;18.23;0;$
H-MFAH-4N-M20-BRAS;0;0;$
H-MFAH-4N-M20-STEL;0;0;$
H-MFAH-8N-M20;18.92;0;$
H-MFAH-8N-M20-BRAS;0;0;$
H-MFAH-8N-M20-STEL;0;0;$
H-MFAH-8R-M20;0;0;$
H-MFAH-8R-M20-BRAS;0;0;$
H-MFAH-8R-M20-STEL;0;0;$
