code;value;count;currency
DWH-06L-01G;108.9;0;$
DWH-06L-01G-STEL;0;0;$
DWH-06L-01G-BRAS;0;0;$
DWH-08L-02G;106.7;0;$
DWH-08L-02G-STEL;0;0;$
DWH-08L-02G-BRAS;0;0;$
DWH-10L-02G;114.95;0;$
DWH-10L-02G-STEL;0;0;$
DWH-10L-02G-BRAS;0;0;$
DWH-12L-03G;128.98;0;$
DWH-12L-03G-STEL;0;0;$
DWH-12L-03G-BRAS;0;0;$
DWH-15L-04G;194.43;0;$
DWH-15L-04G-STEL;0;0;$
DWH-15L-04G-BRAS;0;0;$
DWH-18L-04G;228.8;0;$
DWH-18L-04G-STEL;0;0;$
DWH-18L-04G-BRAS;0;0;$
DWH-22L-06G;350.63;0;$
DWH-22L-06G-STEL;0;0;$
DWH-22L-06G-BRAS;0;0;$
DWH-28L-08G;488.4;0;$
DWH-28L-08G-STEL;0;0;$
DWH-28L-08G-BRAS;0;0;$
DWH-35L-10G;0;0;$
DWH-35L-10G-STEL;0;0;$
DWH-35L-10G-BRAS;0;0;$
DWH-42L-12G;0;0;$
DWH-42L-12G-STEL;0;0;$
DWH-42L-12G-BRAS;0;0;$
