code;value;count;currency
CSL-4;0;0;$
CSL-4-BRAS;0;0;$
CSL-4-STEL;0;0;$
CSL-6;27.83;0;$
CSL-6-BRAS;0;0;$
CSL-6-STEL;0;0;$
CSL-8;0;0;$
CSL-8-BRAS;0;0;$
CSL-8-STEL;0;0;$
CSL-10;0;0;$
CSL-10-BRAS;0;0;$
CSL-10-STEL;0;0;$
CSL-12;0;0;$
CSL-12-BRAS;0;0;$
CSL-12-STEL;0;0;$
CSL-14;0;0;$
CSL-14-BRAS;0;0;$
CSL-14-STEL;0;0;$
CSL-16;0;0;$
CSL-16-BRAS;0;0;$
CSL-16-STEL;0;0;$
