code;value;count;currency
STLC-106;2.8;0;$
STLC-106.4;2.8;0;$
STLC-108;2.8;0;$
STLC-109.5;2.8;0;$
STLC-110;2.8;0;$
STLC-112;2.8;0;$
STLC-212.7;3.6;0;$
STLC-213.5;3.6;0;$
STLC-214;3.6;0;$
STLC-215;3.6;0;$
STLC-216;3.6;0;$
STLC-217.2;3.6;0;$
STLC-218;3.6;0;$
STLC-319;4.8;0;$
STLC-320;4.8;0;$
STLC-321.3;4.8;0;$
STLC-322;4.8;0;$
STLC-325;4.8;0;$
STLC-426.9;6.3;0;$
STLC-428;6.3;0;$
STLC-430;6.3;0;$
STLC-532;8.4;0;$
STLC-533.7;8.4;0;$
STLC-535;8.4;0;$
STLC-538;8.4;0;$
STLC-540;8.4;0;$
STLC-542;8.4;0;$
STLC-106S;4.7;0;$
STLC-106.4S;4.7;0;$
STLC-108S;4.7;0;$
STLC-109.5S;4.7;0;$
STLC-110S;4.7;0;$
STLC-112S;4.7;0;$
STLC-212.7S;7.1;0;$
STLC-213.5S;7.1;0;$
STLC-214S;7.1;0;$
STLC-215S;7.1;0;$
STLC-216S;7.1;0;$
STLC-217.2S;7.1;0;$
STLC-218S;7.1;0;$
STLC-319S;9.1;0;$
STLC-320S;9.1;0;$
STLC-321.3S;9.1;0;$
STLC-322S;9.1;0;$
STLC-325S;9.1;0;$
STLC-426.9S;11.3;0;$
STLC-428S;11.3;0;$
STLC-430S;11.3;0;$
STLC-532S;14.9;0;$
STLC-533.7S;14.9;0;$
STLC-535S;14.9;0;$
STLC-538S;14.9;0;$
STLC-540S;14.9;0;$
STLC-542S;14.9;0;$
