code;value;count;currency
DR-08L-06L;0;0;$
DR-08L-06L-STEL;0;0;$
DR-08L-06L-BRAS;0;0;$
DR-10L-06L;0;0;$
DR-10L-06L-STEL;0;0;$
DR-10L-06L-BRAS;0;0;$
DR-10L-08L;13.75;0;$
DR-10L-08L-STEL;0;0;$
DR-10L-08L-BRAS;0;0;$
DR-12L-06L;0;0;$
DR-12L-06L-STEL;0;0;$
DR-12L-06L-BRAS;0;0;$
DR-12L-08L;0;0;$
DR-12L-08L-STEL;0;0;$
DR-12L-08L-BRAS;0;0;$
DR-12L-10L;15.68;0;$
DR-12L-10L-STEL;0;0;$
DR-12L-10L-BRAS;0;0;$
DR-15L-06L;0;0;$
DR-15L-06L-STEL;0;0;$
DR-15L-06L-BRAS;0;0;$
DR-15L-08L;17.88;0;$
DR-15L-08L-STEL;0;0;$
DR-15L-08L-BRAS;0;0;$
DR-15L-10L;0;0;$
DR-15L-10L-STEL;0;0;$
DR-15L-10L-BRAS;0;0;$
DR-15L-12L;0;0;$
DR-15L-12L-STEL;0;0;$
DR-15L-12L-BRAS;0;0;$
DR-18L-06L;0;0;$
DR-18L-06L-STEL;0;0;$
DR-18L-06L-BRAS;0;0;$
DR-18L-08L;0;0;$
DR-18L-08L-STEL;0;0;$
DR-18L-08L-BRAS;0;0;$
DR-18L-10L;0;0;$
DR-18L-10L-STEL;0;0;$
DR-18L-10L-BRAS;0;0;$
DR-18L-12L;22.55;0;$
DR-18L-12L-STEL;0;0;$
DR-18L-12L-BRAS;0;0;$
DR-18L-15L;0;0;$
DR-18L-15L-STEL;0;0;$
DR-18L-15L-BRAS;0;0;$
DR-22L-06L;0;0;$
DR-22L-06L-STEL;0;0;$
DR-22L-06L-BRAS;0;0;$
DR-22L-08L;0;0;$
DR-22L-08L-STEL;0;0;$
DR-22L-08L-BRAS;0;0;$
DR-22L-10L;0;0;$
DR-22L-10L-STEL;0;0;$
DR-22L-10L-BRAS;0;0;$
DR-22L-12L;29.7;0;$
DR-22L-12L-STEL;0;0;$
DR-22L-12L-BRAS;0;0;$
DR-22L-15L;0;0;$
DR-22L-15L-STEL;0;0;$
DR-22L-15L-BRAS;0;0;$
DR-22L-18L;0;0;$
DR-22L-18L-STEL;0;0;$
DR-22L-18L-BRAS;0;0;$
DR-28L-06L;0;0;$
DR-28L-06L-STEL;0;0;$
DR-28L-06L-BRAS;0;0;$
DR-28L-08L;0;0;$
DR-28L-08L-STEL;0;0;$
DR-28L-08L-BRAS;0;0;$
DR-28L-10L;0;0;$
DR-28L-10L-STEL;0;0;$
DR-28L-10L-BRAS;0;0;$
DR-28L-12L;42.08;0;$
DR-28L-12L-STEL;0;0;$
DR-28L-12L-BRAS;0;0;$
DR-28L-15L;0;0;$
DR-28L-15L-STEL;0;0;$
DR-28L-15L-BRAS;0;0;$
DR-28L-18L;0;0;$
DR-28L-18L-STEL;0;0;$
DR-28L-18L-BRAS;0;0;$
DR-28L-22L;72.88;0;$
DR-28L-22L-STEL;0;0;$
DR-28L-22L-BRAS;0;0;$
DR-35L-06L;0;0;$
DR-35L-06L-STEL;0;0;$
DR-35L-06L-BRAS;0;0;$
DR-35L-08L;0;0;$
DR-35L-08L-STEL;0;0;$
DR-35L-08L-BRAS;0;0;$
DR-35L-10L;0;0;$
DR-35L-10L-STEL;0;0;$
DR-35L-10L-BRAS;0;0;$
DR-35L-12L;0;0;$
DR-35L-12L-STEL;0;0;$
DR-35L-12L-BRAS;0;0;$
DR-35L-15L;0;0;$
DR-35L-15L-STEL;0;0;$
DR-35L-15L-BRAS;0;0;$
DR-35L-18L;0;0;$
DR-35L-18L-STEL;0;0;$
DR-35L-18L-BRAS;0;0;$
DR-35L-22L;0;0;$
DR-35L-22L-STEL;0;0;$
DR-35L-22L-BRAS;0;0;$
DR-35L-28L;0;0;$
DR-35L-28L-STEL;0;0;$
DR-35L-28L-BRAS;0;0;$
DR-42L-10L;0;0;$
DR-42L-10L-STEL;0;0;$
DR-42L-10L-BRAS;0;0;$
DR-42L-12L;0;0;$
DR-42L-12L-STEL;0;0;$
DR-42L-12L-BRAS;0;0;$
DR-42L-15L;0;0;$
DR-42L-15L-STEL;0;0;$
DR-42L-15L-BRAS;0;0;$
DR-42L-18L;0;0;$
DR-42L-18L-STEL;0;0;$
DR-42L-18L-BRAS;0;0;$
DR-42L-22L;0;0;$
DR-42L-22L-STEL;0;0;$
DR-42L-22L-BRAS;0;0;$
DR-42L-28L;0;0;$
DR-42L-28L-STEL;0;0;$
DR-42L-28L-BRAS;0;0;$
DR-42L-35L;0;0;$
DR-42L-35L-STEL;0;0;$
DR-42L-35L-BRAS;0;0;$
