code;value;count;currency
SLLD-106;3.21;0;$
SLLD-106.4;3.21;0;$
SLLD-108;3.21;0;$
SLLD-109.5;3.21;0;$
SLLD-110;3.21;0;$
SLLD-112;3.21;0;$
SLLD-212.7;3.99;0;$
SLLD-213.5;3.99;0;$
SLLD-214;3.99;0;$
SLLD-215;3.99;0;$
SLLD-216;3.99;0;$
SLLD-217.2;3.99;0;$
SLLD-218;3.99;0;$
SLLD-319;5;0;$
SLLD-320;5;0;$
SLLD-321.3;5;0;$
SLLD-322;5;0;$
SLLD-325;5;0;$
SLLD-426.9;6.39;0;$
SLLD-428;6.39;0;$
SLLD-430;6.39;0;$
SLLD-532;9.31;0;$
SLLD-533.7;9.31;0;$
SLLD-535;9.31;0;$
SLLD-538;9.31;0;$
SLLD-540;9.31;0;$
SLLD-542;9.31;0;$
SLLD-644.5;10.98;0;$
SLLD-648.3;10.98;0;$
SLLD-650.8;10.98;0;$
SLLD-757.2;25.18;0;$
SLLD-760.3;25.18;0;$
SLLD-763.5;25.18;0;$
SLLD-770;25.18;0;$
SLLD-773;25.18;0;$
SLLD-776.1;25.18;0;$
SLLD-888.9;32.94;0;$
SLLD-8102;32.94;0;$
SLLD-106S;5.04;0;$
SLLD-106.4S;5.04;0;$
SLLD-108S;5.04;0;$
SLLD-109.5S;5.04;0;$
SLLD-110S;5.04;0;$
SLLD-112S;5.04;0;$
SLLD-212.7S;6.09;0;$
SLLD-213.5S;6.09;0;$
SLLD-214S;6.09;0;$
SLLD-215S;6.09;0;$
SLLD-216S;6.09;0;$
SLLD-217.2S;6.09;0;$
SLLD-218S;6.09;0;$
SLLD-319S;7.42;0;$
SLLD-320S;7.42;0;$
SLLD-321.3S;7.42;0;$
SLLD-322S;7.42;0;$
SLLD-325S;7.42;0;$
SLLD-426.9S;9.31;0;$
SLLD-428S;9.31;0;$
SLLD-430S;9.31;0;$
SLLD-532S;13.09;0;$
SLLD-533.7S;13.09;0;$
SLLD-535S;13.09;0;$
SLLD-538S;13.09;0;$
SLLD-540S;13.09;0;$
SLLD-542S;13.09;0;$
SLLD-644.5S;15.58;0;$
SLLD-648.3S;15.58;0;$
SLLD-650.8S;15.58;0;$
SLLD-757.2S;33.58;0;$
SLLD-760.3S;33.58;0;$
SLLD-763.5S;33.58;0;$
SLLD-770S;33.58;0;$
SLLD-773S;33.58;0;$
SLLD-776.1S;33.58;0;$
SLLD-888.9S;42.92;0;$
SLLD-8102S;42.92;0;$
