code;value;count;currency
CI-3-2  ;2.66;0;$
CI-3-2  -STEL;0;0;$
CI-3-2  -BRAS;0;0;$
CI-4-2  ;2.53;522;$
CI-4-2  -STEL;0;0;$
CI-4-2  -BRAS;0;0;$
CI-4-3  ;2.53;69;$
CI-4-3  -STEL;0;0;$
CI-4-3  -BRAS;0;0;$
CI-5-2  ;2.91;0;$
CI-5-2  -STEL;0;0;$
CI-5-2  -BRAS;0;0;$
CI-5-3  ;2.91;0;$
CI-5-3  -STEL;0;0;$
CI-5-3  -BRAS;0;0;$
CI-5-4  ;2.91;0;$
CI-5-4  -STEL;0;0;$
CI-5-4  -BRAS;0;0;$
CI-6-3  ;2.91;0;$
CI-6-3  -STEL;0;0;$
CI-6-3  -BRAS;0;0;$
CI-6-4  ;2.91;122;$
CI-6-4  -STEL;0;0;$
CI-6-4  -BRAS;0;0;$
CI-8-4  ;4.05;0;$
CI-8-4  -STEL;0;0;$
CI-8-4  -BRAS;0;0;$
CI-8-6  ;4.05;86;$
CI-8-6  -STEL;0;0;$
CI-8-6  -BRAS;0;0;$
CI-10-6  ;6.58;0;$
CI-10-6  -STEL;0;0;$
CI-10-6  -BRAS;0;0;$
CI-10-8  ;6.58;0;$
CI-10-8  -STEL;0;0;$
CI-10-8  -BRAS;0;0;$
CI-12-8  ;6.7;0;$
CI-12-8  -STEL;0;0;$
CI-12-8  -BRAS;0;0;$
CI-12-10  ;6.7;0;$
CI-12-10  -STEL;0;0;$
CI-12-10  -BRAS;0;0;$
CI-16-12  ;7.21;0;$
CI-16-12  -STEL;0;0;$
CI-16-12  -BRAS;0;0;$
