code;value;count;currency
ELS-3W;0;0;$
ELS-4W;0;0;$
ELS-6W;0;0;$
ELS-8W;0;0;$
ELS-10W;0;0;$
ELS-12W;0;0;$
ELS-15W;0;0;$
ELS-19W;0;0;$
ELS-24W;0;0;$
ELS-3QW;0;0;$
ELS-3B;0;0;$
ELS-4B;0.1;450;$
ELS-6B;0.3;450;$
ELS-8B;0.4;500;$
ELS-10B;0.5;500;$
ELS-12B;0;0;$
ELS-15B;0;0;$
ELS-19B;0;0;$
ELS-24B;0;0;$
ELS-30B;0;0;$
ELS-3WV0;0;0;$
ELS-4WV0;0;0;$
ELS-6WV0;0;0;$
ELS-8WV0;0;0;$
ELS-10WV0;0;0;$
ELS-12WV0;0;0;$
ELS-15WV0;0;0;$
ELS-19WV0;0;0;$
ELS-24WV0;0;0;$
ELS-30WV0;0;0;$
ELS-3BV0;0;0;$
ELS-4BV0;0.2;450;$
ELS-6BV0;0.3;500;$
ELS-8BV0;0.4;500;$
ELS-10BV0;0.7;475;$
ELS-12BV0;0;0;$
ELS-15BV0;0;0;$
ELS-19BV0;0;0;$
ELS-24BV0;0;0;$
ELS-30BV0;0;0;$
ELS-3W/S;0;0;$
ELS-4W/S;0;0;$
ELS-6W/S;0;0;$
ELS-8W/S;0;0;$
ELS-10W/S;0;0;$
ELS-12W/S;0;0;$
ELS-15W/S;0;0;$
ELS-19W/S;0;0;$
ELS-24W/S;0;0;$
ELS-30W/S;0;0;$
ELS-3B/S;0;0;$
ELS-4B/S;0.1;500;$
ELS-6B/S;0.2;450;$
ELS-8B/S;0.4;400;$
ELS-10B/S;0.5;500;$
ELS-12B/S;0;0;$
ELS-15B/S;0;0;$
ELS-19B/S;0;0;$
ELS-24B/S;0;0;$
ELS-30B/S;0;0;$
ELS-4WV0/S;0;0;$
ELS-6WV0/S;0;0;$
ELS-8WV0/S;0;0;$
ELS-10WV0/S;0;0;$
ELS-12WV0/S;0;0;$
ELS-15WV0/S;0;0;$
ELS-19WV0/S;0;0;$
ELS-24WV0/S;0;0;$
ELS-30WV0/S;0;0;$
ELS-4BV0/S;0.2;300;$
ELS-6BV0/S;0.3;450;$
ELS-8BV0/S;0.4;400;$
ELS-10BV0/S;0.6;475;$
ELS-12BV0/S;0;0;$
ELS-15BV0/S;0;0;$
ELS-19BV0/S;0;0;$
ELS-24BV0/S;0;0;$
ELS-30BV0/S;0;0;$
