code;value;count;currency
Труборез 3-30мм ;62.57;23;$
Труборез 6-65мм ;174.58;6;$
Труборез TCA-5-32mm-B ;0;0;$
Комплект режущих дисков (5 шт) для 3-30 ;90.09;1;$
Комплект режущих дисков (2 шт) для 6-65 ;55.58;4;$
Нож Круглый TCA-5-32MM-BLADE ;0;0;$
