code;value;count;currency
SN-A-2-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;580;0;$
SN-A-2-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;505;0;$
SN-A-4-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;632.75;0;$
SN-A-4-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;557.75;0;$
SN-A-G10-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;624.5;0;$
SN-A-G10-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;549.5;0;$
SN-A-G16-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;628;0;$
SN-A-G16-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;553;0;$
SN-B-2-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;580;0;$
SN-B-2-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;505;0;$
SN-B-4-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;635.5;0;$
SN-B-4-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;560.5;0;$
SN-B-G10-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;634;0;$
SN-B-G10-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;559;0;$
SN-B-G16-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;638.25;0;$
SN-B-G16-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;563.25;0;$
SN-C-2-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;580;0;$
SN-C-2-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;505;0;$
SN-C-4-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;646.5;0;$
SN-C-4-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;571.5;0;$
SN-C-G10-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;639.5;0;$
SN-C-G10-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;564.5;0;$
SN-C-G16-S-S-A-0-0-0-A-0-Sp.Gr.1-No-500mm;650;0;$
SN-C-G16-S-S-A-0-0-0-B-0-Sp.Gr.1-No-500mm;575;0;$
SN-A-2-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;775;0;$
SN-A-2-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;700;0;$
SN-A-4-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;827.75;0;$
SN-A-4-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;752.75;0;$
SN-A-G10-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;819.5;0;$
SN-A-G10-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;744.5;0;$
SN-A-G16-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;823;0;$
SN-A-G16-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;748;0;$
SN-B-2-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;775;0;$
SN-B-2-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;700;0;$
SN-B-4-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;830.5;0;$
SN-B-4-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;755.5;0;$
SN-B-G10-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;829;0;$
SN-B-G10-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;754;0;$
SN-B-G16-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;833.25;0;$
SN-B-G16-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;758.25;0;$
SN-C-2-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;775;0;$
SN-C-2-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;700;0;$
SN-C-4-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;841.5;0;$
SN-C-4-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;766.5;0;$
SN-C-G10-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;834.5;0;$
SN-C-G10-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;759.5;0;$
SN-C-G16-S-S-A-0-0-0-A-0-Sp.Gr.1-No-600mm;845;0;$
SN-C-G16-S-S-A-0-0-0-B-0-Sp.Gr.1-No-600mm;770;0;$
SN-A-2-S-S-A-0-0-0-A-0-Sp.Gr.1-No-700mm;797.5;0;$
SN-A-2-S-S-A-0-0-0-B-0-Sp.Gr.1-No-700mm;722.5;0;$
SN-A-4-S-S-A-0-0-0-A-0-Sp.Gr.1-No-700mm;847.75;0;$
SN-A-4-S-S-A-0-0-0-B-0-Sp.Gr.1-No-700mm;772.75;0;$
SN-A-G10-S-S-A-0-0-0-A-0-Sp.Gr.1-No-700mm;839.5;0;$
SN-A-G10-S-S-A-0-0-0-B-0-Sp.Gr.1-No-700mm;764.5;0;$
SN-A-G16-S-S-A-0-0-0-A-0-Sp.Gr.1-No-700mm;843;0;$
