code;value;count;currency
H1B-H-6M-ML-APB-C;286.2;0;$
H1B-H-10M-ML-APB-C;290.8;0;$
H1B-H-12M-ML-APB-C;294.3;0;$
H1B-H-14M-ML-APB-C;319.9;0;$
H2B-H-16M-ML-APB-C;341.3;0;$
H2B-H-18M-ML-APB-C;344;0;$
H3B-H-20M-ML-APB-C;374.8;0;$
H3B-H-25M-ML-APB-C;426.5;0;$
H1B-F-4N-ML-APB-C;272.4;0;$
H1B-F-8N-ML-APB-C;272.7;0;$
HB1-H-3M-APB-C;265.6;0;$
HB1-H-6M-APB-C;253.1;0;$
HB2-H-8M-APB-C;265.4;0;$
HB2-H-10M-APB-C;265.4;0;$
HB3-H-12M-APB-C;353.9;0;$
HB3-H-16M-APB-C;382.3;0;$
HB1-M-2N-APB-C;273.5;0;$
HB1-M-4N-APB-C;257;0;$
HB1-F-2N-APB-C;273.5;0;$
HB2-F-4N-APB-C;252.4;0;$
HB3-F-6N-APB-C;310.6;0;$
HB3-F-8N-APB-C;351.7;0;$
H1B-H-6M-PK-ML-APB-C;307.6;0;$
H1B-H-10M-PK-ML-APB-C;312.7;0;$
H1B-H-12M-PK-ML-APB-C;305.2;0;$
H1B-H-14M-PK-ML-APB-C;339.1;0;$
H2B-H-16M-PK-ML-APB-C;372.4;0;$
H2B-H-18M-PK-ML-APB-C;378;0;$
H3B-H-20M-PK-ML-APB-C;415;0;$
H3B-H-25M-PK-ML-APB-C;434.6;0;$
H1B-H-6M-ML-APB-O;286.2;0;$
H1B-H-10M-ML-APB-O;290.8;0;$
H1B-H-12M-ML-APB-O;294.3;0;$
H1B-H-14M-ML-APB-O;319.9;0;$
H2B-H-16M-ML-APB-O;341.3;0;$
H2B-H-18M-ML-APB-O;344;0;$
H3B-H-20M-ML-APB-O;374.8;0;$
H3B-H-25M-ML-APB-O;426.5;0;$
H1B-F-4N-ML-APB-O;272.4;0;$
H1B-F-8N-ML-APB-O;272.7;0;$
HB1-H-3M-APB-O;265.6;0;$
HB1-H-6M-APB-O;253.1;0;$
HB2-H-8M-APB-O;265.4;0;$
HB2-H-10M-APB-O;265.4;0;$
HB3-H-12M-APB-O;353.9;0;$
HB3-H-16M-APB-O;382.3;0;$
HB1-M-2N-APB-O;273.5;0;$
