code;value;count;currency
CMC-8M-8G;17.39;187;$
CMC-8M-8G-BRAS;0;0;$
CMC-8M-8G-STEL;0;30;$
CMC-8M-6G;14.04;64;$
CMC-8M-6G-BRAS;0;0;$
CMC-8M-6G-STEL;0;0;$
CMC-8M-4G;12.52;662;$
CMC-8M-4G-BRAS;0;30;$
CMC-8M-4G-STEL;0;0;$
CMC-8M-2G;10.63;337;$
CMC-8M-2G-BRAS;0;0;$
CMC-8M-2G-STEL;0;0;$
CMC-8-8G;22.64;10;$
CMC-8-8G-BRAS;0;0;$
CMC-8-8G-STEL;0;0;$
CMC-8-6G;20.37;0;$
CMC-8-6G-BRAS;0;0;$
CMC-8-6G-STEL;0;0;$
CMC-8-4G;19.73;0;$
CMC-8-4G-BRAS;0;0;$
CMC-8-4G-STEL;0;0;$
CMC-8-2G;24.04;0;$
CMC-8-2G-BRAS;0;0;$
CMC-8-2G-STEL;0;0;$
CMC-8-16G;56.93;0;$
CMC-8-16G-BRAS;0;0;$
CMC-8-16G-STEL;0;0;$
CMC-8-12G;29.22;0;$
CMC-8-12G-BRAS;0;0;$
CMC-8-12G-STEL;0;0;$
CMC-6M-8G;16.95;391;$
CMC-6M-8G-BRAS;0;0;$
CMC-6M-8G-STEL;0;7;$
CMC-6M-6G;12.52;114;$
CMC-6M-6G-BRAS;0;0;$
CMC-6M-6G-STEL;0;0;$
CMC-6M-4G;9.74;459;$
CMC-6M-4G-BRAS;0;71;$
CMC-6M-4G-STEL;0;56;$
CMC-6M-2G;9.49;666;$
CMC-6M-2G-BRAS;0;67;$
CMC-6M-2G-STEL;0;0;$
CMC-6M-12G;26.69;0;$
CMC-6M-12G-BRAS;0;1;$
CMC-6M-12G-STEL;0;0;$
CMC-6-8G;18.22;40;$
CMC-6-8G-BRAS;0;0;$
CMC-6-8G-STEL;0;0;$
CMC-6-6G;15.18;0;$
CMC-6-6G-BRAS;0;0;$
CMC-6-6G-STEL;0;0;$
CMC-6-4G;13.54;0;$
CMC-6-4G-BRAS;0;0;$
CMC-6-4G-STEL;0;0;$
CMC-6-2G;12.02;0;$
CMC-6-2G-BRAS;0;0;$
CMC-6-2G-STEL;0;0;$
CMC-6-12G;23.53;0;$
CMC-6-12G-BRAS;0;0;$
CMC-6-12G-STEL;0;0;$
CMC-5-6G;14.04;0;$
CMC-5-6G-BRAS;0;0;$
CMC-5-6G-STEL;0;0;$
CMC-5-4G;12.52;0;$
