code;value;count;currency
EOBG-01G;0;0;$
EOBG-02G;0;0;$
EOBG-03G;0;0;$
EOBG-04G;0;0;$
EOBG-05G;0;0;$
EOBG-06G;0;0;$
EOBG-08G;0;0;$
EOBG-10G;0;0;$
EOBG-12G;0;0;$
EOBG-16G;0;0;$
EOBG-20G;0;0;$
EOBG-24G;0;0;$
EOBG-32G;0;0;$
EOBG-01M;0;0;$
EOBG-02M;0;0;$
EOBG-03M;0;0;$
EOBG-04M;0;0;$
EOBG-05M;1.9;200;$
EOBG-06M;0;0;$
EOBG-08M;3.5;200;$
EOBG-10M;5.8;200;$
EOBG-12M;0;0;$
EOBG-16M;0;0;$
EOBG-20M;0;0;$
EOBG-24M;0;0;$
EOBG-32M;0;0;$
EOBG-03P;0;0;$
EOBG-04P;0;0;$
EOBG-05P;0;0;$
EOBG-06P;0;0;$
EOBG-08P;0;0;$
EOBG-10P;0;0;$
EOBG-12P;0;0;$
EOBG-16P;0;0;$
