code;value;count;currency
SLPM-106;2.86;0;$
SLPM-106.4;2.86;0;$
SLPM-108;2.86;0;$
SLPM-109.5;2.86;0;$
SLPM-110;2.86;0;$
SLPM-112;2.86;0;$
SLPM-212.7;3.11;0;$
SLPM-213.5;3.11;0;$
SLPM-214;3.11;0;$
SLPM-215;3.11;0;$
SLPM-216;3.11;0;$
SLPM-217.2;3.11;0;$
SLPM-218;3.11;0;$
SLPM-319;3.35;0;$
SLPM-320;3.35;0;$
SLPM-321.3;3.35;0;$
SLPM-322;3.35;0;$
SLPM-325;3.35;0;$
SLPM-426.9;3.73;0;$
SLPM-428;3.73;0;$
SLPM-430;3.73;0;$
SLPM-532;4.44;0;$
SLPM-533.7;4.44;0;$
SLPM-535;4.44;0;$
SLPM-538;4.44;0;$
SLPM-540;4.44;0;$
SLPM-542;4.44;0;$
SLPM-644.5;4.79;0;$
SLPM-648.3;4.79;0;$
SLPM-650.8;4.79;0;$
SLPM-757.2;7.16;0;$
SLPM-760.3;7.16;0;$
SLPM-763.5;7.16;0;$
SLPM-770;7.16;0;$
SLPM-773;7.16;0;$
SLPM-776.1;7.16;0;$
SLPM-888.9;8.97;0;$
SLPM-8102;8.97;0;$
SLPM-106S;6.02;0;$
SLPM-106.4S;6.02;0;$
SLPM-108S;6.02;0;$
SLPM-109.5S;6.02;0;$
SLPM-110S;6.02;0;$
SLPM-112S;6.02;0;$
SLPM-212.7S;6.48;0;$
SLPM-213.5S;6.48;0;$
SLPM-214S;6.48;0;$
SLPM-215S;6.48;0;$
SLPM-216S;6.48;0;$
SLPM-217.2S;6.48;0;$
SLPM-218S;6.48;0;$
SLPM-319S;6.9;0;$
SLPM-320S;6.9;0;$
SLPM-321.3S;6.9;0;$
SLPM-322S;6.9;0;$
SLPM-325S;6.9;0;$
SLPM-426.9S;7.53;0;$
SLPM-428S;7.53;0;$
SLPM-430S;7.53;0;$
SLPM-532S;8.92;0;$
SLPM-533.7S;8.92;0;$
SLPM-535S;8.92;0;$
SLPM-538S;8.92;0;$
SLPM-540S;8.92;0;$
SLPM-542S;8.92;0;$
SLPM-644.5S;9.73;0;$
SLPM-648.3S;9.73;0;$
SLPM-650.8S;9.73;0;$
SLPM-757.2S;13.59;0;$
SLPM-760.3S;13.59;0;$
SLPM-763.5S;13.59;0;$
SLPM-770S;13.59;0;$
SLPM-773S;13.59;0;$
SLPM-776.1S;13.59;0;$
SLPM-888.9S;16.18;0;$
SLPM-8102S;16.18;0;$
