code;value;count;currency
DBUW-06S;26.95;0;$
DBUW-06S-STEL;0;0;$
DBUW-06S-BRAS;0;0;$
DBUW-08S;31.08;0;$
DBUW-08S-STEL;0;0;$
DBUW-08S-BRAS;0;0;$
DBUW-10S;35.75;0;$
DBUW-10S-STEL;0;0;$
DBUW-10S-BRAS;0;0;$
DBUW-12S;35.2;0;$
DBUW-12S-STEL;0;0;$
DBUW-12S-BRAS;0;0;$
DBUW-14S;57.48;0;$
DBUW-14S-STEL;0;0;$
DBUW-14S-BRAS;0;0;$
DBUW-16S;53.35;0;$
DBUW-16S-STEL;0;0;$
DBUW-16S-BRAS;0;0;$
DBUW-20S;103.68;0;$
DBUW-20S-STEL;0;0;$
DBUW-20S-BRAS;0;0;$
DBUW-25S;144.38;0;$
DBUW-25S-STEL;0;0;$
DBUW-25S-BRAS;0;0;$
DBUW-30S;178.2;0;$
DBUW-30S-STEL;0;0;$
DBUW-30S-BRAS;0;0;$
DBUW-38S;289.3;0;$
DBUW-38S-STEL;0;0;$
DBUW-38S-BRAS;0;0;$
