code;value;count;currency
DU-06L;11.55;70;$
DU-06L-STEL;0;0;$
DU-06L-BRAS;0;0;$
DU-08L;11.55;531;$
DU-08L-STEL;0;0;$
DU-08L-BRAS;0;400;$
DU-10L;12.93;25;$
DU-10L-STEL;0;0;$
DU-10L-BRAS;0;30;$
DU-12L;15.95;154;$
DU-12L-STEL;0;0;$
DU-12L-BRAS;0;0;$
DU-15L;24.75;46;$
DU-15L-STEL;0;0;$
DU-15L-BRAS;0;0;$
DU-18L;33.55;130;$
DU-18L-STEL;0;0;$
DU-18L-BRAS;0;0;$
DU-22L;42.08;56;$
DU-22L-STEL;0;0;$
DU-22L-BRAS;0;0;$
DU-28L;62.15;20;$
DU-28L-STEL;0;0;$
DU-28L-BRAS;0;0;$
DU-35L;88.55;0;$
DU-35L-STEL;0;0;$
DU-35L-BRAS;0;0;$
DU-42L;154.28;0;$
DU-42L-STEL;0;0;$
DU-42L-BRAS;0;0;$
