NVNVS02-S;0;0;$
NVNVS04-S;194.7;22;$
NVNVS06-S;194.7;21;$
NVNVS08-S;293.7;14;$
NVNVS12-S;1285.4;0;$
NVNVS16-S;1721;0;$
NVNVS02-A;194.7;0;$
NVNVS04-A;194.7;0;$
NVNVS06-A;194.7;5;$
NVNVS08-A;297;0;$
NVNVS12-A;1308.5;0;$
NVNVS16-A;1721;0;$
