code;value;count;currency
732-14-160-40-60;0;0;€
732-14-160-40-100;0;0;€
732-14-160-40-160;0;0;€
732-14-160-40-250;0;0;€
732-14-160-40-400;0;0;€
732-14-160-40-0,6;0;0;€
732-14-160-40-1;0;0;€
732-14-160-40-2;0;0;€
732-14-160-40-6;1649.94;0;€
732-14-160-40-2,5;0;0;€
732-14-160-40-4;0;0;€
732-14-160-40-10;0;0;€
732-14-160-40-16;0;0;€
732-14-160-100-60;0;0;€
732-14-160-100-100;0;0;€
732-14-160-100-160;0;0;€
732-14-160-100-250;0;0;€
732-14-160-100-400;0;0;€
732-14-160-100-0,6;0;0;€
732-14-160-100-1;0;0;€
732-14-160-100-2;0;0;€
732-14-160-100-6;1760.92;0;€
732-14-160-100-2,5;0;0;€
732-14-160-100-4;0;0;€
732-14-160-100-10;0;0;€
732-14-160-100-16;0;0;€
