code;value;count;currency
H1B-H-6M-ML-AEB-220AC/24DC;447.2;0;$
H1B-H-10M-ML-AEB-220AC/24DC;451.8;0;$
H1B-H-12M-ML-AEB-220AC/24DC;455.2;0;$
H1B-H-14M-ML-AEB-220AC/24DC;480.9;0;$
H2B-H-16M-ML-AEB-220AC/24DC;502.3;0;$
H2B-H-18M-ML-AEB-220AC/24DC;504.9;0;$
H3B-H-20M-ML-AEB-220AC/24DC;535.7;0;$
H3B-H-25M-ML-AEB-220AC/24DC;587.5;0;$
H1B-F-4N-ML-AEB-220AC/24DC;433.4;0;$
H1B-F-8N-ML-AEB-220AC/24DC;433.6;0;$
HB1-H-3M-AEB-220AC/24DC;426.6;0;$
HB1-H-6M-AEB-220AC/24DC;414;0;$
HB2-H-8M-AEB-220AC/24DC;426.4;0;$
HB2-H-10M-AEB-220AC/24DC;426.4;0;$
HB3-H-12M-AEB-220AC/24DC;514.9;0;$
HB3-H-16M-AEB-220AC/24DC;543.2;0;$
HB1-M-2N-AEB-220AC/24DC;434.4;0;$
HB1-M-4N-AEB-220AC/24DC;418;0;$
HB1-F-2N-AEB-220AC/24DC;434.4;0;$
HB2-F-4N-AEB-220AC/24DC;413.4;0;$
HB3-F-6N-AEB-220AC/24DC;471.6;0;$
HB3-F-8N-AEB-220AC/24DC;512.6;0;$
H1B-H-6M-PK-ML-AEB-220AC/24DC;468.6;0;$
H1B-H-10M-PK-ML-AEB-220AC/24DC;473.6;0;$
H1B-H-12M-PK-ML-AEB-220AC/24DC;466.2;0;$
H1B-H-14M-PK-ML-AEB-220AC/24DC;500.1;0;$
H2B-H-16M-PK-ML-AEB-220AC/24DC;533.3;0;$
H2B-H-18M-PK-ML-AEB-220AC/24DC;539;0;$
H3B-H-20M-PK-ML-AEB-220AC/24DC;576;0;$
H3B-H-25M-PK-ML-AEB-220AC/24DC;595.5;0;$
