code;value;count;currency
CFB-3M;1.39;38;$
CFB-3M-BRAS;0;0;$
CFB-3M-STEL;0;0;$
CFB-4M;1.39;60;$
CFB-4M-BRAS;0;0;$
CFB-4M-STEL;0;0;$
CFB-6M;1.33;216;$
CFB-6M-BRAS;0;0;$
CFB-6M-STEL;0;0;$
CFB-8M;1.39;33;$
CFB-8M-BRAS;0;0;$
CFB-8M-STEL;0;0;$
CFB-10M;1.52;123;$
CFB-10M-BRAS;0;0;$
CFB-10M-STEL;0;0;$
CFB-12M;2.02;186;$
CFB-12M-BRAS;0;0;$
CFB-12M-STEL;0;0;$
CFB-14M;2.82;38;$
CFB-14M-BRAS;0;0;$
CFB-14M-STEL;0;0;$
CFB-16M;2.82;8;$
CFB-16M-BRAS;0;0;$
CFB-16M-STEL;0;0;$
CFB-20M;3.35;2;$
CFB-20M-BRAS;0;0;$
CFB-20M-STEL;0;0;$
CFB-22M;4.52;0;$
CFB-22M-BRAS;0;0;$
CFB-22M-STEL;0;0;$
CFB-25M;5.2;24;$
CFB-25M-BRAS;0;0;$
CFB-25M-STEL;0;0;$
CFB-32M;7.93;40;$
CFB-32M-BRAS;0;0;$
CFB-32M-STEL;0;0;$
CFB-38M;13.57;3;$
CFB-38M-BRAS;0;0;$
CFB-38M-STEL;0;0;$
CFB-50M;28.07;0;$
CFB-50M-BRAS;0;0;$
CFB-50M-STEL;0;0;$
