code;value;count;currency
H1B-3B-H-6M-ML-APB-D;487.5;0;$
H1B-3B-H-10M-ML-APB-D;488.6;0;$
H1B-3B-H-12M-ML-APB-D;489.5;0;$
H1B-3B-H-14M-ML-APB-D;534.8;0;$
H3B-3B-H-25M-ML-APB-D;649.4;0;$
H1B-3B-F-4N-ML-APB-D;451.3;0;$
H1B-3B-F-8N-ML-APB-D;490.2;0;$
HB1-B3-H-3M-APB-D;468.4;0;$
HB1-B3-H-6M-APB-D;445.4;0;$
HB2-B3-H-8M-APB-D;476.8;0;$
HB2-B3-H-10M-APB-D;476.8;0;$
HB3-B3-H-12M-APB-D;558.3;0;$
HB1-B3-M-4N-APB-D;463.6;0;$
HB1-B3-F-2N-APB-D;463.1;0;$
HB2-B3-F-4N-APB-D;452.5;0;$
HB3-B3-F-8N-APB-D;542.5;0;$
H1B-3B-H-10M-PK-ML-APB-D;515.6;0;$
H1B-3B-H-12M-PK-ML-APB-D;517.1;0;$
H1B-3B-H-14M-PK-ML-APB-D;534.8;0;$
