code;value;count;currency
VBXF-8-FN-TF;48.2;154;$
VBXF-10-FN-TF;48.2;47;$
VBXF-15-FN-TF;50.5;86;$
VBXF-20-FN-TF;75;0;$
VBXF-25-FN-TF;103.6;59;$
VBXF-32-FN-TF;141.6;11;$
VBXF-50-FN-TF;320.2;2;$
