code;value;count;currency
CBFC-3M-2N;34.91;0;$
CBFC-3M-2N-BRAS;0;0;$
CBFC-3M-2N-STEL;0;0;$
CBFC-3M-4N;38.38;13;$
CBFC-3M-4N-BRAS;0;0;$
CBFC-3M-4N-STEL;0;0;$
CBFC-6M-2N;20.49;8;$
CBFC-6M-2N-BRAS;0;0;$
CBFC-6M-2N-STEL;0;0;$
CBFC-6M-4N;20.62;36;$
CBFC-6M-4N-BRAS;0;31;$
CBFC-6M-4N-STEL;0;0;$
CBFC-8M-4N;23.84;18;$
CBFC-8M-4N-BRAS;0;0;$
CBFC-8M-4N-STEL;0;0;$
CBFC-10M-4N;28.21;0;$
CBFC-10M-4N-BRAS;0;0;$
CBFC-10M-4N-STEL;0;0;$
CBFC-12M-6N;46.05;0;$
CBFC-12M-6N-BRAS;0;0;$
CBFC-12M-6N-STEL;0;0;$
CBFC-12M-8N;45.29;25;$
CBFC-12M-8N-BRAS;0;0;$
CBFC-12M-8N-STEL;0;0;$
CBFC-2-2N;34.91;0;$
CBFC-2-2N-BRAS;0;0;$
CBFC-2-2N-STEL;0;0;$
CBFC-4-2N;20.49;0;$
CBFC-4-2N-BRAS;0;0;$
CBFC-4-2N-STEL;0;0;$
CBFC-4-4N;20.62;1;$
CBFC-4-4N-BRAS;0;0;$
CBFC-4-4N-STEL;0;0;$
CBFC-6-4N;28.21;0;$
CBFC-6-4N-BRAS;0;0;$
CBFC-6-4N-STEL;0;0;$
CBFC-8-6N;46.05;0;$
CBFC-8-6N-BRAS;0;0;$
CBFC-8-6N-STEL;0;0;$
CBFC-8-8N;45.29;28;$
CBFC-8-8N-BRAS;0;0;$
CBFC-8-8N-STEL;0;0;$
