code;value;count;currency
STLA-106;2.8;0;$
STLA-106.4;2.8;0;$
STLA-108;2.8;0;$
STLA-109.5;2.8;0;$
STLA-110;2.8;0;$
STLA-112;2.8;0;$
STLA-212.7;3.8;0;$
STLA-213.5;3.8;0;$
STLA-214;3.8;0;$
STLA-215;3.8;0;$
STLA-216;3.8;0;$
STLA-217.2;3.8;0;$
STLA-218;3.8;0;$
STLA-319;5;0;$
STLA-320;5;0;$
STLA-321.3;5;0;$
STLA-322;5;0;$
STLA-325;5;0;$
STLA-426.9;6.6;0;$
STLA-428;6.6;0;$
STLA-430;6.6;0;$
STLA-532;8.7;0;$
STLA-533.7;8.7;0;$
STLA-535;8.7;0;$
STLA-538;8.7;0;$
STLA-540;8.7;0;$
STLA-542;8.7;0;$
STLA-106S;4.7;0;$
STLA-106.4S;4.7;0;$
STLA-108S;4.7;0;$
STLA-109.5S;4.7;0;$
STLA-110S;4.7;0;$
STLA-112S;4.7;0;$
STLA-212.7S;6.9;0;$
STLA-213.5S;6.9;0;$
STLA-214S;6.9;0;$
STLA-215S;6.9;0;$
STLA-216S;6.9;0;$
STLA-217.2S;6.9;0;$
STLA-218S;6.9;0;$
STLA-319S;9;0;$
STLA-320S;9;0;$
STLA-321.3S;9;0;$
STLA-322S;9;0;$
STLA-325S;9;0;$
STLA-426.9S;11.3;0;$
STLA-428S;11.3;0;$
STLA-430S;11.3;0;$
STLA-532S;14.9;0;$
STLA-533.7S;14.9;0;$
STLA-535S;14.9;0;$
STLA-538S;14.9;0;$
STLA-540S;14.9;0;$
STLA-542S;14.9;0;$
