code;value;count;currency
DTH-06S-02G;0;0;$
DTH-06S-02G-STEL;0;0;$
DTH-06S-02G-BRAS;0;0;$
DTH-08S-02G;0;0;$
DTH-08S-02G-STEL;0;0;$
DTH-08S-02G-BRAS;0;0;$
DTH-10S-03G;0;0;$
DTH-10S-03G-STEL;0;0;$
DTH-10S-03G-BRAS;0;0;$
DTH-12S-03G;221.1;0;$
DTH-12S-03G-STEL;0;0;$
DTH-12S-03G-BRAS;0;0;$
DTH-16S-04G;0;0;$
DTH-16S-04G-STEL;0;0;$
DTH-16S-04G-BRAS;0;0;$
DTH-20S-06G;0;0;$
DTH-20S-06G-STEL;0;0;$
DTH-20S-06G-BRAS;0;0;$
DTH-25S-08G;0;0;$
DTH-25S-08G-STEL;0;0;$
DTH-25S-08G-BRAS;0;0;$
DTH-30S-10G;0;0;$
DTH-30S-10G-STEL;0;0;$
DTH-30S-10G-BRAS;0;0;$
DTH-38S-12G;0;0;$
DTH-38S-12G-STEL;0;0;$
DTH-38S-12G-BRAS;0;0;$
