code;value;count;currency
DS-2-B(9)-0-B-BT;137.5;0;$
DS-2-B(10)-0-B-BT;137.5;0;$
DS-2-B(11)-0-B-BT;137.5;0;$
DS-2-B(9)-1R-B-BT;177.5;0;$
DS-2-B(10)-1R-B-BT;177.5;0;$
DS-2-B(11)-1R-B-BT;177.5;0;$
DS-2-B(9)-2R-B-BT;217.5;0;$
DS-2-B(10)-2R-B-BT;217.5;0;$
DS-2-B(11)-2R-B-BT;217.5;0;$
