code;value;count;currency
VF300-B(1)-0-PSU-1-B-BT  ;137.5;0;$
VF300-B(2)-0-PSU-1-B-BT;137.5;0;$
VF300-B(3)-0-PSU-1-B-BT;137.5;0;$
VF300-B(4)-0-PSU-1-B-BT;137.5;0;$
VF300-B(5)-0-PSU-1-B-BT;137.5;0;$
VF300-B(1)-1R-PSU-1-B-BT;177.5;0;$
VF300-B(2)-1R-PSU-1-B-BT;177.5;0;$
VF300-B(3)-1R-PSU-1-B-BT;177.5;0;$
VF300-B(4)-1R-PSU-1-B-BT;177.5;0;$
VF300-B(5)-1R-PSU-1-B-BT;177.5;0;$
