code;value;count;currency
H-SSB-2T-2N;6.33;0;$
H-SSB-2T-2N-STEL;0;0;$
H-SSB-2T-2N-BRAS;0;0;$
H-SSB-4T-2N;6.7;0;$
H-SSB-4T-2N-STEL;0;0;$
H-SSB-4T-2N-BRAS;0;0;$
H-SSB-4T-4N;9.36;241;$
H-SSB-4T-4N-STEL;0;104;$
H-SSB-4T-4N-BRAS;0;0;$
H-SSB-6T-4N;9.11;446;$
H-SSB-6T-4N-STEL;0;0;$
H-SSB-6T-4N-BRAS;0;361;$
H-SSB-8T-6N;12.14;86;$
H-SSB-8T-6N-STEL;0;0;$
H-SSB-8T-6N-BRAS;0;0;$
H-SSB-8T-8N;17.46;115;$
H-SSB-8T-8N-STEL;0;4;$
H-SSB-8T-8N-BRAS;0;0;$
H-SSB-10T-8N;25.17;89;$
H-SSB-10T-8N-STEL;0;0;$
H-SSB-10T-8N-BRAS;0;0;$
H-SSB-12T-12N;31.75;0;$
H-SSB-12T-12N-STEL;0;0;$
H-SSB-12T-12N-BRAS;0;0;$
