code;value;count;currency
CPC-3M;8.86;30;$
CPC-3M-BRAS;0;0;$
CPC-3M-STEL;0;0;$
CPC-6M;6.58;191;$
CPC-6M-BRAS;0;0;$
CPC-6M-STEL;0;0;$
CPC-8M;10.5;35;$
CPC-8M-BRAS;0;0;$
CPC-8M-STEL;0;0;$
CPC-10M;7.97;110;$
CPC-10M-BRAS;0;0;$
CPC-10M-STEL;0;0;$
CPC-12M;14.29;49;$
CPC-12M-BRAS;0;0;$
CPC-12M-STEL;0;0;$
CPC-16M;16.42;29;$
CPC-16M-BRAS;0;0;$
CPC-16M-STEL;0;0;$
CPC-14M;15.86;31;$
CPC-14M-BRAS;0;0;$
CPC-14M-STEL;0;0;$
CPC-18M;0;0;$
CPC-18M-BRAS;0;0;$
CPC-18M-STEL;0;0;$
CPC-20M;16.82;134;$
CPC-20M-BRAS;0;0;$
CPC-20M-STEL;0;0;$
CPC-25M;24.79;30;$
CPC-25M-BRAS;0;0;$
CPC-25M-STEL;0;0;$
CPC-38M;0;4;$
CPC-38M-BRAS;0;0;$
CPC-38M-STEL;0;0;$
