code;value;count;currency
M2V1FTV8N;186.97;0;$
M2V1FTV8N-P;191.05;4;$
M2V1FTV8N-P-SOG;0;0;$
M2VDMGV8N-P;0;0;$
M2VDMTV8N;0;7;$
M2VDMTV8N-P;0;10;$
M2VDMTV8N-P-SOG;0;0;$
M2VTB8N;164.2;0;$
M2VTBF8N-P;0;0;$
M2VTBF8N-P-OS;0;0;$
M2VTV-8N;0;0;$
M2VTV8N-P;147.5;79;$
M2VTV8N-P-OS;0;0;$
M2VTV8N-P-SOG;0;2;$
M2VVGV8N;0;0;$
M2VVGV8N-P;164.64;0;$
M2VVGV8N-P-SOG;0;0;$
M2VVGV8N-SOG;0;0;$
M2VVTV8N;163,58;38;$
M2VVTV8N-P;206.78;0;$
M2VVTV8N-P-OS;0;0;$
M2VVTV8N-P-SOG;138.34;0;$
M2VVTV-8N-SOG;0;0;$
M2V2DMTV;182.41;0;$
M2VHVTD-8N;183.93;0;$
M5V1FTV-8N;436.43;0;$
M5VTV-8N;425.67;0;$
