code;value;count;currency
CCA-3M;7.72;348;$
CCA-3M-BRAS;0;0;$
CCA-3M-STEL;0;0;$
CCA-4M;7.34;0;$
CCA-4M-BRAS;0;0;$
CCA-4M-STEL;0;0;$
CCA-6M;6.58;262;$
CCA-6M-BRAS;0;0;$
CCA-6M-STEL;0;0;$
CCA-8M;6.83;508;$
CCA-8M-BRAS;0;0;$
CCA-8M-STEL;0;0;$
CCA-10M;8.86;583;$
CCA-10M-BRAS;0;0;$
CCA-10M-STEL;0;0;$
CCA-12M;12.9;254;$
CCA-12M-BRAS;0;0;$
CCA-12M-STEL;0;0;$
CCA-14M;0;74;$
CCA-14M-BRAS;0;0;$
CCA-14M-STEL;0;0;$
CCA-16M;15.69;66;$
CCA-16M-BRAS;0;0;$
CCA-16M-STEL;0;0;$
CCA-20M;21.13;0;$
CCA-20M-BRAS;0;0;$
CCA-20M-STEL;0;0;$
CCA-18M;19.34;98;$
CCA-18M-BRAS;0;0;$
CCA-18M-STEL;0;0;$
CCA-22M;33.78;13;$
CCA-22M-BRAS;0;0;$
CCA-22M-STEL;0;0;$
CCA-25M;39.34;44;$
CCA-25M-BRAS;0;0;$
CCA-25M-STEL;0;0;$
CCA-32M;81.97;1;$
CCA-32M-BRAS;0;0;$
CCA-32M-STEL;0;0;$
CCA-38M;142.95;0;$
CCA-38M-BRAS;0;0;$
CCA-38M-STEL;0;0;$
CCA-50M;296.9;0;$
CCA-50M-BRAS;0;0;$
CCA-50M-STEL;0;0;$
