code;value;count;currency
DRED-08L-06L;18.98;0;$
DRED-08L-06L-STEL;0;0;$
DRED-08L-06L-BRAS;0;0;$
DRED-10L-06S;0;0;$
DRED-10L-06S-STEL;0;0;$
DRED-10L-06S-BRAS;0;0;$
DRED-10L-06L;22;0;$
DRED-10L-06L-STEL;0;0;$
DRED-10L-06L-BRAS;0;0;$
DRED-10L-08L;22.55;0;$
DRED-10L-08L-STEL;0;0;$
DRED-10L-08L-BRAS;0;0;$
DRED-12L-06L;30.8;0;$
DRED-12L-06L-STEL;0;0;$
DRED-12L-06L-BRAS;0;0;$
DRED-12L-08L;29.43;0;$
DRED-12L-08L-STEL;0;0;$
DRED-12L-08L-BRAS;0;0;$
DRED-12L-10L;30.53;0;$
DRED-12L-10L-STEL;0;0;$
DRED-12L-10L-BRAS;0;0;$
DRED-15L-06L;27.78;0;$
DRED-15L-06L-STEL;0;0;$
DRED-15L-06L-BRAS;0;0;$
DRED-15L-08L;28.6;0;$
DRED-15L-08L-STEL;0;0;$
DRED-15L-08L-BRAS;0;0;$
DRED-15L-10L;32.18;0;$
DRED-15L-10L-STEL;0;0;$
DRED-15L-10L-BRAS;0;0;$
DRED-15L-12L;34.1;0;$
DRED-15L-12L-STEL;0;0;$
DRED-15L-12L-BRAS;0;0;$
DRED-18L-06L;34.38;0;$
DRED-18L-06L-STEL;0;0;$
DRED-18L-06L-BRAS;0;0;$
DRED-18L-08L;34.93;0;$
DRED-18L-08L-STEL;0;0;$
DRED-18L-08L-BRAS;0;0;$
DRED-18L-10L;35.48;0;$
DRED-18L-10L-STEL;0;0;$
DRED-18L-10L-BRAS;0;0;$
DRED-18L-12L;36.03;0;$
DRED-18L-12L-STEL;0;0;$
DRED-18L-12L-BRAS;0;0;$
DRED-18L-15L;39.33;0;$
DRED-18L-15L-STEL;0;0;$
DRED-18L-15L-BRAS;0;0;$
DRED-22L-06L;0;0;$
DRED-22L-06L-STEL;0;0;$
DRED-22L-06L-BRAS;0;0;$
DRED-22L-08L;0;0;$
DRED-22L-08L-STEL;0;0;$
DRED-22L-08L-BRAS;0;0;$
DRED-22L-10L;58.85;0;$
DRED-22L-10L-STEL;0;0;$
DRED-22L-10L-BRAS;0;0;$
DRED-22L-12L;56.93;0;$
DRED-22L-12L-STEL;0;0;$
DRED-22L-12L-BRAS;0;0;$
DRED-22L-15L;48.13;0;$
DRED-22L-15L-STEL;0;0;$
DRED-22L-15L-BRAS;0;0;$
DRED-22L-18L;65.45;0;$
DRED-22L-18L-STEL;0;0;$
DRED-22L-18L-BRAS;0;0;$
DRED-28L-06L;0;0;$
DRED-28L-06L-STEL;0;0;$
DRED-28L-06L-BRAS;0;0;$
DRED-28L-08L;0;0;$
DRED-28L-08L-STEL;0;0;$
DRED-28L-08L-BRAS;0;0;$
DRED-28L-10L;61.6;0;$
DRED-28L-10L-STEL;0;0;$
DRED-28L-10L-BRAS;0;0;$
DRED-28L-12L;58.58;0;$
DRED-28L-12L-STEL;0;0;$
DRED-28L-12L-BRAS;0;0;$
DRED-28L-15L;67.38;0;$
DRED-28L-15L-STEL;0;0;$
DRED-28L-15L-BRAS;0;0;$
DRED-28L-18L;72.88;0;$
DRED-28L-18L-STEL;0;0;$
DRED-28L-18L-BRAS;0;0;$
DRED-28L-22L;79.2;0;$
DRED-28L-22L-STEL;0;0;$
DRED-28L-22L-BRAS;0;0;$
DRED-35L-06L;0;0;$
DRED-35L-06L-STEL;0;0;$
DRED-35L-06L-BRAS;0;0;$
DRED-35L-08L;0;0;$
DRED-35L-08L-STEL;0;0;$
DRED-35L-08L-BRAS;0;0;$
DRED-35L-10L;0;0;$
DRED-35L-10L-STEL;0;0;$
DRED-35L-10L-BRAS;0;0;$
DRED-35L-12L;105.33;0;$
DRED-35L-12L-STEL;0;0;$
DRED-35L-12L-BRAS;0;0;$
DRED-35L-15L;113.3;0;$
DRED-35L-15L-STEL;0;0;$
DRED-35L-15L-BRAS;0;0;$
DRED-35L-18L;125.68;0;$
DRED-35L-18L-STEL;0;0;$
DRED-35L-18L-BRAS;0;0;$
DRED-35L-22L;113.58;0;$
DRED-35L-22L-STEL;0;0;$
DRED-35L-22L-BRAS;0;0;$
DRED-35L-28L;120.18;0;$
DRED-35L-28L-STEL;0;0;$
DRED-35L-28L-BRAS;0;0;$
DRED-42L-06L;0;0;$
DRED-42L-06L-STEL;0;0;$
DRED-42L-06L-BRAS;0;0;$
DRED-42L-08L;0;0;$
DRED-42L-08L-STEL;0;0;$
DRED-42L-08L-BRAS;0;0;$
DRED-42L-10L;0;0;$
DRED-42L-10L-STEL;0;0;$
DRED-42L-10L-BRAS;0;0;$
DRED-42L-12L;133.1;0;$
DRED-42L-12L-STEL;0;0;$
DRED-42L-12L-BRAS;0;0;$
DRED-42L-15L;0;0;$
DRED-42L-15L-STEL;0;0;$
DRED-42L-15L-BRAS;0;0;$
DRED-42L-18L;0;0;$
DRED-42L-18L-STEL;0;0;$
DRED-42L-18L-BRAS;0;0;$
DRED-42L-22L;141.63;0;$
DRED-42L-22L-STEL;0;0;$
DRED-42L-22L-BRAS;0;0;$
DRED-42L-28L;147.13;0;$
DRED-42L-28L-STEL;0;0;$
DRED-42L-28L-BRAS;0;0;$
DRED-42L-35L;169.95;0;$
DRED-42L-35L-STEL;0;0;$
DRED-42L-35L-BRAS;0;0;$
