code;value;count;currency
CBTF-1-2N;0;1;$
CBTF-1-2N-BRAS;0;0;$
CBTF-1-2N-STEL;0;0;$
CBTF-2-2N;35.04;17;$
CBTF-2-2N-BRAS;0;0;$
CBTF-2-2N-STEL;0;0;$
CBTF-4-2N;32.26;0;$
CBTF-4-2N-BRAS;0;0;$
CBTF-4-2N-STEL;0;0;$
CBTF-4-4N;37.57;113;$
CBTF-4-4N-BRAS;0;0;$
CBTF-4-4N-STEL;0;0;$
CBTF-6-4N;38.71;6;$
CBTF-6-4N-BRAS;0;30;$
CBTF-6-4N-STEL;0;0;$
CBTF-8-4N;58.7;55;$
CBTF-8-4N-BRAS;0;0;$
CBTF-8-4N-STEL;0;0;$
CBTF-8-6N;54.77;0;$
CBTF-8-6N-BRAS;0;0;$
CBTF-8-6N-STEL;0;0;$
CBTF-8-8N;62.74;35;$
CBTF-8-8N-BRAS;0;0;$
CBTF-8-8N-STEL;0;0;$
CBTF-10-8N;81.09;0;$
CBTF-10-8N-BRAS;0;0;$
CBTF-10-8N-STEL;0;0;$
CBTF-12-12N;107.65;0;$
CBTF-12-12N-BRAS;0;0;$
CBTF-12-12N-STEL;0;0;$
CBTF-16-12N;184.82;0;$
CBTF-16-12N-BRAS;0;0;$
CBTF-16-12N-STEL;0;0;$
CBTF-16-16N;192.53;0;$
CBTF-16-16N-BRAS;0;0;$
CBTF-16-16N-STEL;0;0;$
CBTF-3M-2N;35.04;0;$
CBTF-3M-2N-BRAS;0;0;$
CBTF-3M-2N-STEL;0;0;$
CBTF-3M-4N;40.48;11;$
CBTF-3M-4N-BRAS;0;0;$
CBTF-3M-4N-STEL;0;0;$
CBTF-6M-2N;32.26;0;$
CBTF-6M-2N-BRAS;0;0;$
CBTF-6M-2N-STEL;0;0;$
CBTF-6M-4N;37.57;104;$
CBTF-6M-4N-BRAS;0;15;$
CBTF-6M-4N-STEL;0;0;$
CBTF-6M-6N;39.66;0;$
CBTF-6M-6N-BRAS;0;0;$
CBTF-6M-6N-STEL;0;0;$
CBTF-6M-8N;53.11;9;$
CBTF-6M-8N-BRAS;0;0;$
CBTF-6M-8N-STEL;0;0;$
CBTF-8M-2N;0;0;$
CBTF-8M-2N-BRAS;0;0;$
CBTF-8M-2N-STEL;0;0;$
CBTF-8M-4N;36.82;163;$
CBTF-8M-4N-BRAS;0;0;$
CBTF-8M-4N-STEL;0;0;$
CBTF-8M-6N;0;0;$
CBTF-8M-6N-BRAS;0;0;$
CBTF-8M-6N-STEL;0;0;$
CBTF-8M-8N;52.81;0;$
CBTF-8M-8N-BRAS;0;0;$
CBTF-8M-8N-STEL;0;0;$
CBTF-10M-4N;38.71;38;$
CBTF-10M-4N-BRAS;0;0;$
CBTF-10M-4N-STEL;0;0;$
CBTF-10M-6N;0;0;$
CBTF-10M-6N-BRAS;0;0;$
CBTF-10M-6N-STEL;0;0;$
CBTF-10M-8N;60.56;19;$
CBTF-10M-8N-BRAS;0;0;$
CBTF-10M-8N-STEL;0;0;$
CBTF-12M-4N;58.7;100;$
CBTF-12M-4N-BRAS;0;0;$
CBTF-12M-4N-STEL;0;0;$
CBTF-12M-6N;54.77;22;$
CBTF-12M-6N-BRAS;0;0;$
CBTF-12M-6N-STEL;0;0;$
CBTF-12M-8N;62.74;122;$
CBTF-12M-8N-BRAS;0;0;$
CBTF-12M-8N-STEL;0;0;$
CBTF-14M-8N;0;20;$
CBTF-14M-8N-BRAS;0;0;$
CBTF-14M-8N-STEL;0;0;$
CBTF-16M-8N;81.09;0;$
CBTF-16M-8N-BRAS;0;0;$
CBTF-16M-8N-STEL;0;0;$
CBTF-20M-12N;107.65;0;$
CBTF-20M-12N-BRAS;0;0;$
CBTF-20M-12N-STEL;0;0;$
CBTF-25M-12N;184.82;0;$
CBTF-25M-12N-BRAS;0;0;$
CBTF-25M-12N-STEL;0;0;$
CBTF-25M-16N;192.53;0;$
CBTF-25M-16N-BRAS;0;0;$
CBTF-25M-16N-STEL;0;0;$
