code;value;count;currency
CXA-3M;50.47;51;$
CXA-3M-BRAS;0;0;$
CXA-3M-STEL;0;0;$
CXA-6M;47.31;276;$
CXA-6M-BRAS;0;10;$
CXA-6M-STEL;0;0;$
CXA-8M;63.76;189;$
CXA-8M-BRAS;0;0;$
CXA-8M-STEL;0;0;$
CXA-10M;58.7;66;$
CXA-10M-BRAS;0;4;$
CXA-10M-STEL;0;0;$
CXA-12M;68.18;1386;$
CXA-12M-BRAS;0;9;$
CXA-12M-STEL;0;0;$
CXA-14M;101.25;99;$
CXA-14M-BRAS;0;0;$
CXA-14M-STEL;0;0;$
CXA-16M;99.94;323;$
CXA-16M-BRAS;0;0;$
CXA-16M-STEL;0;0;$
CXA-18M;109.24;0;$
CXA-18M-BRAS;0;0;$
CXA-18M-STEL;0;0;$
CXA-20M;118.28;34;$
CXA-20M-BRAS;0;0;$
CXA-20M-STEL;0;0;$
CXA-25M;211.13;14;$
CXA-25M-BRAS;0;0;$
CXA-25M-STEL;0;0;$
