code;value;count;currency
DA-06L-01GED;11.55;0;$
DA-06L-01GED-STEL;0;0;$
DA-06L-01GED-BRAS;0;0;$
DA-08L-02GED;15.68;0;$
DA-08L-02GED-STEL;0;0;$
DA-08L-02GED-BRAS;0;0;$
DA-10L-02GED;14.3;0;$
DA-10L-02GED-STEL;0;0;$
DA-10L-02GED-BRAS;0;0;$
DA-12L-03GED;17.05;0;$
DA-12L-03GED-STEL;0;0;$
DA-12L-03GED-BRAS;0;0;$
DA-15L-04GED;18.7;0;$
DA-15L-04GED-STEL;0;0;$
DA-15L-04GED-BRAS;0;0;$
DA-18L-04GED;31.63;0;$
DA-18L-04GED-STEL;0;0;$
DA-18L-04GED-BRAS;0;0;$
DA-22L-06GED;67.1;17;$
DA-22L-06GED-STEL;0;0;$
DA-22L-06GED-BRAS;0;0;$
DA-28L-08GED;69.85;0;$
DA-28L-08GED-STEL;0;0;$
DA-28L-08GED-BRAS;0;0;$
DA-35L-10GED;81.68;0;$
DA-35L-10GED-STEL;0;0;$
DA-35L-10GED-BRAS;0;0;$
DA-42L-12GED;92.95;0;$
DA-42L-12GED-STEL;0;0;$
DA-42L-12GED-BRAS;0;0;$
