code;value;count;currency
N9S-0-1A-A;210.25;6;$
N9S-0-1A-B;198.75;6;$
N9S-0-1A-C;257.5;0;$
N9S-0-1A-D;366.25;0;$
N9S-0-1A-E;458.75;0;$
N9S-0-1A-F;565;0;$
N9S-0-1B-A;172.5;2;$
N9S-0-1B-B;198.75;1;$
N9S-0-1B-C;257.5;0;$
N9S-0-1B-D;366.25;0;$
N9S-0-1B-E;458.75;0;$
N9S-0-1B-F;565;0;$
N9S-0-3-A;189.75;10;$
N9S-0-3-B;218.75;0;$
N9S-0-3-C;283.25;0;$
N9S-0-3-D;403;0;$
N9S-0-3-E;504.75;0;$
N9S-0-3-F;621.5;0;$
N9S-P-2-A;237;0;$
N9S-P-2-B;212.5;0;$
N9S-P-2-C;271.25;0;$
N9S-P-2-D;385;0;$
N9S-P-2-E;563.5;0;$
N9S-P-2-F;596.25;0;$
N9S-P-3-A;199.5;0;$
N9S-P-3-B;233.75;0;$
N9S-P-3-C;298.5;0;$
N9S-P-3-D;423.5;0;$
N9S-P-3-E;548.75;0;$
N9S-P-3-F;656;0;$
