code;value;count;currency
DSFS 3003-28;45.6;16;$
DSFS 3003-30;45.6;8;$
DSFS 3003-33.7;45.6;2;$
DSFS 3003-38;45.6;39;$
DSFS 3004-38;56.6;11;$
DSFS 3004-42.4;56.6;4;$
DSFS 3005-38;80;11;$
DSFS 3005-42;80;3;$
DSFS 3005-45;80;0;$
DSFS 3005-48.3;80;1;$
DSFS 3006-55;107.5;3;$
DSFS 3006-60.3;107.5;0;$
DSFS 3007-65;129.9;9;$
DSFS 3007-70;129.9;11;$
DSFS 3007-76.1;129.9;1;$
DSFS 3008-80;208.8;5;$
DSFS 6001-16;34.8;22;$
DSFS 6002-25;46.9;0;$
DSFS 6003-30;75.1;5;$
DSFS 6003-38;117.7;5;$
DSFS 6005-45;169.1;1;$
DSFS 6006-65;275.2;4;$
DSFS 3003-28;45.6;16;$
DSFS 3003-30;45.6;8;$
DSFS 3003-33.7;45.6;2;$
DSFS 3003-38;45.6;39;$
DSFS 3004-38;56.6;11;$
DSFS 3004-42.4;56.6;4;$
DSFS 3005-38;80;11;$
DSFS 3005-42;80;3;$
DSFS 3005-45;80;0;$
DSFS 3005-48.3;80;1;$
DSFS 3006-55;107.5;3;$
DSFS 3006-60.3;107.5;0;$
DSFS 3007-65;129.9;9;$
DSFS 3007-70;129.9;11;$
DSFS 3007-76.1;129.9;1;$
DSFS 3008-80;208.8;5;$
DSFS 6001-16;34.8;22;$
DSFS 6002-25;46.9;0;$
DSFS 6003-30;75.1;5;$
DSFS 6003-38;117.7;5;$
DSFS 6005-45;169.1;1;$
DSFS 6006-65;275.2;4;$
DSFS 3003-28;45.6;16;$
DSFS 3003-30;45.6;8;$
DSFS 3003-33.7;45.6;2;$
DSFS 3003-38;45.6;39;$
DSFS 3004-38;56.6;11;$
DSFS 3004-42.4;56.6;4;$
DSFS 3005-38;80;11;$
DSFS 3005-42;80;3;$
DSFS 3005-45;80;0;$
DSFS 3005-48.3;80;1;$
DSFS 3006-55;107.5;3;$
DSFS 3006-60.3;107.5;0;$
DSFS 3007-65;129.9;9;$
DSFS 3007-70;129.9;11;$
DSFS 3007-76.1;129.9;1;$
DSFS 3008-80;208.8;5;$
DSFS 6001-16;34.8;22;$
DSFS 6002-25;46.9;0;$
DSFS 6003-30;75.1;5;$
DSFS 6003-38;117.7;5;$
DSFS 6005-45;169.1;1;$
DSFS 6006-65;275.2;4;$
