code;value;count;currency
CTA-2M;45.5;0;$
CTA-2M-BRAS;0;0;$
CTA-2M-STEL;0;0;$
CTA-3M;27.96;388;$
CTA-3M-BRAS;0;0;$
CTA-3M-STEL;0;0;$
CTA-4M;28.34;0;$
CTA-4M-BRAS;0;0;$
CTA-4M-STEL;0;0;$
CTA-6M;26.19;1735;$
CTA-6M-BRAS;0;56;$
CTA-6M-STEL;0;0;$
CTA-8M;30.11;1268;$
CTA-8M-BRAS;0;77;$
CTA-8M-STEL;0;300;$
CTA-10M;34.16;1644;$
CTA-10M-BRAS;0;0;$
CTA-10M-STEL;0;0;$
CTA-12M;51.74;5688;$
CTA-12M-BRAS;0;7;$
CTA-12M-STEL;0;0;$
CTA-14M;60.53;889;$
CTA-14M-BRAS;0;16;$
CTA-14M-STEL;0;0;$
CTA-15M;69.12;32;$
CTA-15M-BRAS;0;0;$
CTA-15M-STEL;0;0;$
CTA-16M;60.59;3743;$
CTA-16M-BRAS;0;0;$
CTA-16M-STEL;0;0;$
CTA-18M;66.65;404;$
CTA-18M-BRAS;0;0;$
CTA-18M-STEL;0;0;$
CTA-20M;77.67;349;$
CTA-20M-BRAS;0;0;$
CTA-20M-STEL;0;0;$
CTA-22M;133.96;35;$
CTA-22M-BRAS;0;3;$
CTA-22M-STEL;0;0;$
CTA-25M;166.35;391;$
CTA-25M-BRAS;0;0;$
CTA-25M-STEL;0;0;$
CTA-28M;0;0;$
CTA-28M-BRAS;0;0;$
CTA-28M-STEL;0;0;$
CTA-32M;330.54;73;$
CTA-32M-BRAS;0;0;$
CTA-32M-STEL;0;0;$
CTA-38M;418.34;44;$
CTA-38M-BRAS;0;0;$
CTA-38M-STEL;267.04;0;$
CTA-42M;0;0;$
CTA-42M-BRAS;0;0;$
CTA-42M-STEL;0;0;$
