code;value;count;currency
SY-1-A-2-2-2;46.3;0;$
SY-1-C-2-2-2;61.3;0;$
SY-1-D-2-2-2;76.3;0;$
SY-1-F-2-2-2;91.3;0;$
SY-1-R-2-2-2;91.3;0;$
SY-1-B-2-2-2;46.3;0;$
SY-1-E-2-2-2;76.3;0;$
SY-1-P-2-2-2;76.3;0;$
